digit1,digit2,digit3,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,acc3X,acc3Y,acc3Z,gyro3X,gyro3Y,gyro3Z,rot3X,rot3Y,rot3Z,mag3X,mag3Y,mag3Z,sequence
5.0,4.0,0.0,2.129014,5.7966127,7.6163545,0.18723005,-0.21395539,0.035124727,0.29539785,0.061704807,0.43321133,13.931251,20.625,15.000001,1.8346968,5.8797636,7.2023964,0.057268575,0.20051636,-0.0097738365,0.31407285,0.053689085,0.42791703,12.76875,20.212502,15.431251,1.8867407,5.9228344,7.580462,-0.015729768,0.03894263,-0.013897174,0.3094956,0.07404902,0.4330335,12.4875,19.95,15.450001,540.0
5.0,4.0,0.0,2.1185023101633287,5.799670673117456,7.63376110043703,0.18723005,-0.21395539,0.035124727,0.2885741230172516,0.0662357041827002,0.4321019141446631,13.937783967192813,20.6333613248487,15.01078884450922,1.837036692219895,5.877052769641084,7.208972618667089,0.057268575,0.20051636,-0.0097738365,0.311145069187256,0.0519346781395936,0.4370596547953597,12.763025706234238,20.19419053795828,15.447907209602084,1.864517196505588,5.930525154863201,7.579333322731789,-0.015729768,0.03894263,-0.013897174,0.3022038164676965,0.0668945347875288,0.4290672057682058,12.488656608486613,19.959282445191743,15.44418369168839,540.0
5.0,4.0,0.0,2.1237780066013796,5.7957760985516895,7.613602130311075,0.18723005,-0.21395539,0.035124727,0.2949341906087879,0.0611203651595285,0.4307081576636874,13.934061835175305,20.62085866216495,15.014063110796334,1.8260864895496431,5.877081665991526,7.216488977330779,0.057268575,0.20051636,-0.0097738365,0.3010610508649853,0.0619555183951353,0.41351685103326,12.768472226823198,20.203300798690613,15.419183936925462,1.8809358851538465,5.92027821042636,7.568258035736152,-0.015729768,0.03894263,-0.013897174,0.3225199567944827,0.0566679627027653,0.4469751196128853,12.49779243940128,19.946592216151355,15.441194367691928,540.0
5.0,4.0,0.0,2.1326599094789667,5.798085599593913,7.616788627211698,0.18723005,-0.21395539,0.035124727,0.2894907764369843,0.0604438661033459,0.4257770209438213,13.92378573870122,20.61659905291598,15.006244938056396,1.8200713302550635,5.886372323346736,7.209329391253798,0.057268575,0.20051636,-0.0097738365,0.3075401454880311,0.0548246023375134,0.4355541793603755,12.77313739178736,20.209459707509183,15.438095654138776,1.890724436934643,5.923177505465212,7.555188427010593,-0.015729768,0.03894263,-0.013897174,0.319209249842992,0.0565845922647359,0.4438301006201133,12.484159900552523,19.952033306105207,15.433455836743532,540.0
5.0,4.0,0.0,2.131139581133103,5.796733860995809,7.623939886610864,0.18723005,-0.21395539,0.035124727,0.2825603372037729,0.0593633992086855,0.4270113528208681,13.941201856409608,20.638001399635893,14.998795701905712,1.8412099118566565,5.881458086217256,7.198509359293134,0.057268575,0.20051636,-0.0097738365,0.3179038734219229,0.0621725747311704,0.4200076037708304,12.777637951883763,20.194425214796016,15.421280027991113,1.889468986326555,5.938494205051859,7.575455168848589,-0.015729768,0.03894263,-0.013897174,0.3096851596260258,0.0696435827397093,0.4327052171216821,12.488887482712538,19.9366431343361,15.463997309803483,540.0
5.0,4.0,0.0,2.124803743285624,5.80344085828303,7.610110655619838,0.18723005,-0.21395539,0.035124727,0.2959642716133452,0.0603355668797261,0.4264358544045734,13.940100769058944,20.635331357923903,15.003293684186422,1.8324509788458216,5.8747975261789716,7.205408097603409,0.057268575,0.20051636,-0.0097738365,0.3223041633188264,0.04800339391185,0.430071424922689,12.76105358891327,20.21810420793828,15.432837949411384,1.8953165421147748,5.922165113352964,7.5984657180595,-0.015729768,0.03894263,-0.013897174,0.3253378219563059,0.0689124495234312,0.4390089401350138,12.470215351953849,19.956174061756315,15.432670141422172,540.0
9.0,1.0,3.0,3.1004999,6.068198,7.05105,-0.08353576,0.21670428,-0.022143848,0.3409977,0.040808614,0.4435161,11.512501,19.03125,15.093751,1.8921245,5.933004,7.1742806,0.032070402,-0.057726722,0.03573559,0.32012278,0.0771683,0.4559363,9.450001,17.268751,15.675,2.7792635,6.2195444,7.0462646,0.12095123,-0.29733843,0.041996952,0.32012278,0.0771683,0.4559363,8.64375,16.63125,15.825001,913.0
9.0,1.0,3.0,3.095304921835446,6.064407793205406,7.061021929985366,-0.08353576,0.21670428,-0.022143848,0.3552223537899351,0.0590084596305703,0.4320725475578186,11.506395847930058,19.015809972429263,15.094949922750372,1.8961701752813405,5.931717671156618,7.1719660931502665,0.032070402,-0.057726722,0.03573559,0.3371513622493075,0.0763108611113749,0.4551027976607729,9.467850067890788,17.266474576571216,15.663416111088909,2.7728081259349766,6.213992040561554,7.045862817271768,0.12095123,-0.29733843,0.041996952,0.3152659488124483,0.0814101832877292,0.4496554773812002,8.651735938098932,16.64155645267754,15.839269007376636,913.0
9.0,1.0,3.0,3.1063937250932563,6.061996644813257,7.042062244015527,-0.08353576,0.21670428,-0.022143848,0.3410703067257251,0.0468801710034451,0.4465636523284517,11.50332387092315,19.04832252282641,15.073729017425734,1.88266636656222,5.9167303262083815,7.177374246055567,0.032070402,-0.057726722,0.03573559,0.3294444826318518,0.0791971545765832,0.4726510054852146,9.442156935513246,17.260902700263948,15.69863371442533,2.7822891405136003,6.209819478598887,7.035954010427115,0.12095123,-0.29733843,0.041996952,0.3336689591300187,0.0784425216970843,0.4418742953352724,8.645779006822996,16.63801162397679,15.8094465547074,913.0
9.0,1.0,3.0,3.11021020804907,6.0712711837281805,7.060309886010765,-0.08353576,0.21670428,-0.022143848,0.3381915491015152,0.0288149658260248,0.4535736583846531,11.510702020507546,19.02954965635571,15.095936083338533,1.8995260441004744,5.918295169116083,7.176641705099139,0.032070402,-0.057726722,0.03573559,0.3108342049918169,0.0746818843287093,0.4606545691282119,9.451618919002089,17.264121983670417,15.65815258902184,2.7819342047441356,6.223755439080712,7.04822936469615,0.12095123,-0.29733843,0.041996952,0.3226200038033089,0.0714059190853765,0.446051365682149,8.634361507543725,16.632548764701216,15.824101231501054,913.0
9.0,1.0,3.0,3.1100146210264823,6.070185722299891,7.046320949159346,-0.08353576,0.21670428,-0.022143848,0.3379983406209164,0.0412435593432128,0.4377651003534309,11.507219729042834,19.027177218857908,15.099978570212643,1.888177326305932,5.933769058165622,7.158686914004136,0.032070402,-0.057726722,0.03573559,0.3079557977975864,0.0725532909176442,0.473033312807645,9.429205912927031,17.27824884107949,15.648002428112678,2.794058787278792,6.230765187473385,7.050575265741376,0.12095123,-0.29733843,0.041996952,0.3068647929236963,0.0789295491047811,0.4588501462849394,8.635676124470528,16.639725532304162,15.83587988652872,913.0
9.0,1.0,3.0,3.101817491588609,6.077216498329986,7.070250945544818,-0.08353576,0.21670428,-0.022143848,0.3360964384873567,0.0491207719138038,0.412467586625379,11.513959837185643,19.035532739408097,15.101721704817104,1.9077062475803277,5.94725699935968,7.168837689487265,0.032070402,-0.057726722,0.03573559,0.3190116773582961,0.0735673064771576,0.4364695664807329,9.443194484012364,17.256510933674683,15.668591453909546,2.7791571489449365,6.216800398756508,7.041469839917117,0.12095123,-0.29733843,0.041996952,0.3221055175786254,0.0756105254566631,0.4427143668046943,8.631563812256926,16.646788030983767,15.847374284364934,913.0
6.0,4.0,7.0,1.861616,5.6333027,7.5720873,0.18692462,-0.31627524,0.08307761,0.32603866,0.053699385,0.44821715,12.731251,19.81875,13.856251,2.41376,5.9270215,7.164111,-0.07849612,0.26847506,-0.018325943,0.34109977,0.044710226,0.4447335,10.950001,18.6,14.475,2.3198416,5.925825,7.396215,-0.056963142,0.13973531,-0.019547673,0.3150269,0.07037991,0.45561057,10.25625,18.018751,14.6625,647.0
6.0,4.0,7.0,1.863924447456502,5.6268405070492005,7.573486367692173,0.18692462,-0.31627524,0.08307761,0.3256203459823484,0.0448536882756563,0.4341986067866542,12.73656513526197,19.82918458643404,13.83886819297262,2.41938531281343,5.919840799144515,7.172886105731605,-0.07849612,0.26847506,-0.018325943,0.3378411066501671,0.0490821963331784,0.4469672102766074,10.941839375041916,18.596589965446444,14.490189644475649,2.295709867684673,5.92801796595278,7.420893291654653,-0.056963142,0.13973531,-0.019547673,0.3128768709687326,0.06085462962561,0.459065114100784,10.258555209160008,18.02190293901623,14.677178680864852,647.0
6.0,4.0,7.0,1.8585726705717025,5.637395848825166,7.569052622945764,0.18692462,-0.31627524,0.08307761,0.3194072046523331,0.0379993466371033,0.4406742205370353,12.74145475216262,19.825692389352685,13.851617670519952,2.396982214711116,5.919979605764178,7.163611095719952,-0.07849612,0.26847506,-0.018325943,0.3592018578024452,0.0409378800537553,0.4495529296742534,10.936692354650868,18.61622916715117,14.460440990356725,2.3250998929067372,5.92413891593331,7.390305673302779,-0.056963142,0.13973531,-0.019547673,0.3083443099862555,0.0858965487961384,0.4751108383084272,10.240550838975118,18.024099138419498,14.649146705044412,647.0
6.0,4.0,7.0,1.8391498776439397,5.631195186015807,7.594290079021956,0.18692462,-0.31627524,0.08307761,0.3312678552631825,0.0595086862147086,0.4384683737667714,12.729281819782084,19.827528451615255,13.867292530103509,2.414259447790211,5.939709495316539,7.1562773580827,-0.07849612,0.26847506,-0.018325943,0.3436775098620771,0.0209073669206132,0.4373811615190631,10.948385590013205,18.6073395208905,14.474696661914711,2.310076755445833,5.90467487032027,7.37912086342601,-0.056963142,0.13973531,-0.019547673,0.31391871706012,0.0692680079167211,0.4464584780744042,10.249578306788376,18.014649708956696,14.661702682800229,647.0
6.0,4.0,7.0,1.868545429274878,5.639063495778434,7.560562668793585,0.18692462,-0.31627524,0.08307761,0.3249013807996208,0.060415786124184,0.4442135392598859,12.730069363477185,19.81296927217632,13.849511175577312,2.4015885288192806,5.932300112148074,7.167599649712025,-0.07849612,0.26847506,-0.018325943,0.3290872521781805,0.0430651053426011,0.4457090551614651,10.965798828446768,18.61359691833269,14.481781731221975,2.328758055841307,5.938474261888675,7.3868733562149425,-0.056963142,0.13973531,-0.019547673,0.3112076496259546,0.0824586404364106,0.4311002916094237,10.2556463977059,18.02365325741289,14.66199924680147,647.0
6.0,4.0,7.0,1.8476806050282235,5.655368530663103,7.5696367946085585,0.18692462,-0.31627524,0.08307761,0.3328748387741891,0.0691006881902544,0.4517115324491656,12.739932243645042,19.80591709410656,13.863776117456457,2.40693481218562,5.942371757909119,7.180408680313048,-0.07849612,0.26847506,-0.018325943,0.3410453028812684,0.0379980905386003,0.4470997606927598,10.948143629701258,18.59169513871981,14.460049582467608,2.3234984682620445,5.917842444671161,7.375129993694958,-0.056963142,0.13973531,-0.019547673,0.3113123426589176,0.0660011397275083,0.4506933969961748,10.275583942805415,18.007760272707024,14.648398221232116,647.0
4.0,8.0,0.0,2.0338993,5.6745787,7.600203,0.018173227,0.017104214,0.0009162972,0.32160297,0.052665852,0.44589442,11.231251,19.03125,14.212501,2.030908,5.710471,7.524829,0.008399391,0.00962112,0.009926553,0.32186532,0.05211091,0.44695815,10.875,18.806252,14.45625,1.9680966,5.7009,7.5930243,0.0042760535,0.062308207,-0.0140498895,0.32342312,0.05494167,0.4480984,10.25625,18.4125,14.85,480.0
4.0,8.0,0.0,2.0312146442924925,5.690584885407281,7.587045281361068,0.018173227,0.017104214,0.0009162972,0.3152220883306258,0.0574006593271243,0.4659445438926765,11.245390278849746,19.04268588437238,14.213312322026509,2.0457905797735227,5.708044789097198,7.528896201433554,0.008399391,0.00962112,0.009926553,0.318892450233776,0.0545222978309504,0.450548579688812,10.878496921891092,18.816753033656887,14.449781863534374,1.9633156527886488,5.701842439058828,7.578960455130101,0.0042760535,0.062308207,-0.0140498895,0.3155099256206259,0.0663696913188197,0.4371638974857844,10.255806078410846,18.414465674594844,14.8509814866917,480.0
4.0,8.0,0.0,2.0499661527639232,5.6608785197465705,7.621956556311544,0.018173227,0.017104214,0.0009162972,0.3103217097817734,0.060053484142485,0.4373720471733469,11.236072271976616,19.044325544951203,14.217754292695943,2.0284692608752466,5.716852776688752,7.528364383477009,0.008399391,0.00962112,0.009926553,0.3276245795675054,0.0476683961451429,0.4449009179007918,10.865723785133072,18.799846521916663,14.471136161029577,1.9612565993466031,5.708995537333982,7.589420839764187,0.0042760535,0.062308207,-0.0140498895,0.3181653655962632,0.0492638432157222,0.4400684822164084,10.248556337753696,18.427153706792765,14.836476733674608,480.0
4.0,8.0,0.0,2.02993016628195,5.66749572482562,7.594641865991881,0.018173227,0.017104214,0.0009162972,0.3239755676137902,0.0594472989138086,0.4252591915592451,11.25268945555679,19.028630626340775,14.203974869480623,2.0333407833963077,5.711426200318219,7.5292410222773,0.008399391,0.00962112,0.009926553,0.3265702133570096,0.0529728950648145,0.4518919034065083,10.873545870563884,18.80311057619263,14.466187061713253,1.964897169730373,5.697333346569161,7.570136664366693,0.0042760535,0.062308207,-0.0140498895,0.3302372658806617,0.0612775395199667,0.4524403958746748,10.24174703834744,18.39762770499225,14.838876811243576,480.0
4.0,8.0,0.0,2.03445012192887,5.68099463468771,7.576323835365309,0.018173227,0.017104214,0.0009162972,0.3102185648209682,0.0553509404970103,0.448688976272429,11.218656738608962,19.034633743577345,14.202037975070157,2.0343004298345595,5.717837793049591,7.522888867115873,0.008399391,0.00962112,0.009926553,0.3127825794953874,0.040743627035099,0.4389417194508357,10.882124932894907,18.80290645842451,14.47036531548824,1.9712039671582713,5.704987163242939,7.592528427937296,0.0042760535,0.062308207,-0.0140498895,0.3214840982060106,0.0541887548772745,0.4636617529877863,10.254221802800606,18.40320725532616,14.851171227535284,480.0
4.0,8.0,0.0,2.054999553793901,5.6654020706024895,7.596122704628451,0.018173227,0.017104214,0.0009162972,0.324442298799851,0.0488122470680572,0.4466679959915885,11.23816642558371,19.04104705562309,14.210912317469202,2.0369039898358783,5.727310707831177,7.528172847401536,0.008399391,0.00962112,0.009926553,0.3227171928506957,0.0519853419644004,0.4476702838340118,10.886390033491756,18.801324214287536,14.448467899607804,1.9643115965068911,5.692677088644505,7.600013451587744,0.0042760535,0.062308207,-0.0140498895,0.3072798031978459,0.041265042136808,0.4381673555962591,10.237959476649854,18.404440379119137,14.837455270709423,480.0
1.0,5.0,9.0,1.7934206,5.6446686,7.7108707,0.16905683,-0.2452622,0.082924895,0.3206911,0.059217207,0.44450462,12.468751,19.575,14.137501,2.3419752,5.9521465,7.2209406,0.032223117,-0.06902772,0.021838415,0.32992977,0.05069422,0.43940702,12.13125,19.29375,14.343751,2.477768,5.9671016,7.1282187,0.021380268,-0.059559315,0.010231985,0.34108934,0.040734142,0.43778875,10.575001,18.487501,15.0375,159.0
1.0,5.0,9.0,1.7830128262709912,5.653223840442089,7.715620942279541,0.16905683,-0.2452622,0.082924895,0.3304506289799053,0.049688423059082,0.4518839967184165,12.467449200922436,19.568701697875262,14.140640961781198,2.335935006814046,5.963807099244658,7.229524659317877,0.032223117,-0.06902772,0.021838415,0.3279267192607729,0.0538145792422972,0.432696189123003,12.142381397683968,19.30430264954045,14.33420200522047,2.4690188218572677,5.964951684228334,7.119045663617292,0.021380268,-0.059559315,0.010231985,0.367228093405285,0.0586274405621907,0.4374542742675312,10.581876226182624,18.492559791198275,15.022423032515263,159.0
1.0,5.0,9.0,1.7982761659885609,5.649493269805933,7.719013911693996,0.16905683,-0.2452622,0.082924895,0.3273988246280327,0.0707250617584281,0.4398842236016563,12.45283959699549,19.567192734936995,14.15020519639279,2.341282766574526,5.9589045459563295,7.212649725850265,0.032223117,-0.06902772,0.021838415,0.3587130930172128,0.0373010822468213,0.4416476410758829,12.139265492857088,19.282754534979425,14.332558848208937,2.490202760811884,5.977002633184272,7.114773544894585,0.021380268,-0.059559315,0.010231985,0.3410185952634965,0.0438450161984149,0.43364248508472,10.555026111205803,18.510327511473648,15.054331959103946,159.0
1.0,5.0,9.0,1.7907183463500194,5.648373742942515,7.710752040409366,0.16905683,-0.2452622,0.082924895,0.3247904218441105,0.041994293795276,0.4566506171869485,12.471745500748586,19.58538909494051,14.14005324436275,2.3367024370436975,5.95846643311993,7.219856531987375,0.032223117,-0.06902772,0.021838415,0.3186263563664383,0.0454036823093746,0.4378303784358383,12.117640666723632,19.28415177026892,14.358376149050097,2.4764868500313737,5.978294388438654,7.119175508623427,0.021380268,-0.059559315,0.010231985,0.3361027905978011,0.036698049117067,0.4404519606431107,10.55451480514406,18.488714813286624,15.033653329477428,159.0
1.0,5.0,9.0,1.8068558954195155,5.6448131884162,7.695994779691209,0.16905683,-0.2452622,0.082924895,0.3200139168012035,0.0595630776131042,0.46054244274649,12.467853803326388,19.58685292712947,14.153457812684872,2.322226011246656,5.963829236784624,7.213011274189659,0.032223117,-0.06902772,0.021838415,0.3415090743925352,0.0690528948321005,0.4382393222488827,12.120520704245678,19.327833510918644,14.34361774870999,2.4753259020021128,5.964001076303233,7.124715462135994,0.021380268,-0.059559315,0.010231985,0.3521463685318565,0.044410346004896,0.4296737789559553,10.566028761473191,18.47265825527016,15.053767693402788,159.0
1.0,5.0,9.0,1.8138534594414344,5.6396015937400765,7.69996677888905,0.16905683,-0.2452622,0.082924895,0.3181546070273597,0.0710369720589897,0.4497714216336982,12.461320581003276,19.55851896816801,14.143173698788036,2.3234297719532164,5.973784590266381,7.208320002456546,0.032223117,-0.06902772,0.021838415,0.3256602876971691,0.0535604449700805,0.4470592787450922,12.134408488500474,19.27604503420427,14.338225901457289,2.4694464034766597,5.966500268894861,7.14349558951372,0.021380268,-0.059559315,0.010231985,0.3519728430823186,0.0386986986686503,0.4311694657658175,10.564777593738372,18.49044106360346,15.047668500695927,159.0
2.0,3.0,0.0,2.722434,6.1447687,6.8775706,0.20708317,-0.33444846,0.07498365,0.31659397,0.055668414,0.44064623,10.59375,18.6,15.20625,3.4342988,6.4869423,6.463612,0.085215636,-0.2527453,0.05497783,0.35550076,0.03229694,0.4294739,9.95625,18.13125,15.900001,2.9688947,6.108278,6.9278197,-0.36163196,0.6553052,-0.08704823,0.333437,0.046307832,0.4358066,7.93125,16.837502,17.04375,230.0
2.0,3.0,0.0,2.7084447793723565,6.153272429763859,6.862973260248593,0.20708317,-0.33444846,0.07498365,0.338228282061485,0.0745432017725113,0.4387217142514243,10.585582285726304,18.592967448570157,15.208948934308935,3.428139648009956,6.483223819442865,6.476430917959277,0.085215636,-0.2527453,0.05497783,0.3509125032681274,0.0467700102037281,0.4270140497475161,9.966208014403298,18.111326905557913,15.913912902559964,2.9961711684744112,6.110652397454384,6.926079193083095,-0.36163196,0.6553052,-0.08704823,0.3484887192384096,0.0320919067788409,0.4341481239790941,7.911457397081234,16.834030641039202,17.04045621447888,230.0
2.0,3.0,0.0,2.7086240219451345,6.141243811885189,6.875793567349006,0.20708317,-0.33444846,0.07498365,0.3234887043743734,0.0530291818649231,0.4479449014112159,10.5843315311272,18.58953630468343,15.21880436179024,3.4380343852594315,6.4729837334810325,6.4682813312504885,0.085215636,-0.2527453,0.05497783,0.3691690808191467,0.0384190671457216,0.4247742110664751,9.951375049380104,18.125602824662856,15.901243856933345,2.977837306141656,6.109224684342673,6.937738018175439,-0.36163196,0.6553052,-0.08704823,0.3222799665075525,0.0551793789056973,0.4444708889428593,7.9182552900344625,16.842478466746115,17.02736847220779,230.0
2.0,3.0,0.0,2.720859922941308,6.1333504909061025,6.8746303705937635,0.20708317,-0.33444846,0.07498365,0.3311583255688212,0.0556108476918895,0.4372529134633827,10.626866355857022,18.579126750992906,15.212408906975812,3.424110306421731,6.486313356726021,6.460677147837665,0.085215636,-0.2527453,0.05497783,0.3674252594273475,0.0423826343882543,0.4387954858675406,9.96020212320492,18.131412048638644,15.900046487796256,2.966041054431591,6.091557673131047,6.930880295004399,-0.36163196,0.6553052,-0.08704823,0.3090403379019406,0.058890193359974,0.4318432415725132,7.936100110702354,16.835547299615033,17.044772892250137,230.0
2.0,3.0,0.0,2.713083153081268,6.155182889491927,6.864993205145084,0.20708317,-0.33444846,0.07498365,0.31539826244952,0.0640070647331042,0.4362248838337334,10.571259650748546,18.60003738984068,15.200902999804873,3.4331559987680915,6.4975259997544,6.46215709112934,0.085215636,-0.2527453,0.05497783,0.3464593026952919,0.0341871474300108,0.4281309470465733,9.956257527036088,18.131659304146165,15.90702640974088,2.969237345147594,6.103597365672607,6.941214315687767,-0.36163196,0.6553052,-0.08704823,0.3369962905184293,0.034046598701719,0.4313083334545726,7.914104636571127,16.833919921744258,17.04144376674092,230.0
