digit1,digit2,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,digit3
7,0,1.0646720040598778,5.689735834464913,8.689772376724495,0.3827068,0.074067354,0.2376264,0.2179459232707184,-0.2163877079461501,-0.610596604297801,10.44442041342941,33.06385705911669,34.53584069810685,1.071038862747142,6.080360148102811,7.485326361607938,0.32986698,-0.017867794,-0.021380268,0.1807441403596068,-0.2397761607425831,-0.5578333864533176,12.734411813172173,28.785123236764473,23.20978628408278,1
7,0,0.7706787355478677,5.491263253803101,7.320590002368024,0.3827068,0.074067354,0.2376264,0.2117619046366062,-0.3184009610234901,-0.6349805261916592,9.552182417149982,35.142558688833375,36.03571984365582,0.9345457167178168,5.729376364084684,6.6183341575213595,0.32986698,-0.017867794,-0.021380268,0.138507210130681,-0.1840623780905075,-0.7448407815042241,12.469501603434894,27.48963013280181,22.893394410979912,1
7,0,0.745032022990143,5.624669394821045,7.324133168485494,0.3827068,0.074067354,0.2376264,0.1130703008585094,-0.2584420098660729,-0.7469345054218597,10.008851483543214,33.00194713969743,33.042978474265034,0.882531055525821,5.5434610127353965,7.332061157226618,0.32986698,-0.017867794,-0.021380268,0.1804732525428957,-0.2690565905191371,-0.6370181836389357,10.622899006592014,32.276176126305366,26.237114643204897,1
7,0,0.9587213692817442,5.258740608032804,7.693016767229094,0.3827068,0.074067354,0.2376264,0.2089112690669269,-0.2174222463852477,-0.7498093785241045,10.37473847109405,35.670407233507675,31.886325510367776,1.0402806763423391,6.02737475396889,7.664251102043423,0.32986698,-0.017867794,-0.021380268,0.2563805716026481,-0.2555230002973024,-0.7498080260453471,10.891134964797734,31.099646895753494,23.39473917455661,1
7,0,0.8952002695496,5.00776480351791,7.381211561908512,0.3827068,0.074067354,0.2376264,0.1684925762646638,-0.312842672176867,-0.8244360022563753,10.053708156625044,31.01339995350504,34.46424752583253,1.0388994992453793,6.5671305001196565,6.906750237759138,0.32986698,-0.017867794,-0.021380268,0.1848183071782835,-0.26281711030439,-0.7877898133180451,11.252255533325387,29.68260854445284,24.999126963567093,1
7,0,1.0907493530575714,5.361149071110535,7.641357449664285,0.3827068,0.074067354,0.2376264,0.2349598631892583,-0.1333129975779694,-0.8098624762853373,10.38920100907295,36.147954831473776,35.49821376173164,0.9907925611125412,6.525417141075887,7.60445558424304,0.32986698,-0.017867794,-0.021380268,0.1844620422558539,-0.169276475163256,-0.7061072398955385,11.333551251710842,29.062765073779435,24.880512168994255,1
7,0,0.9715160153821684,5.055919152034097,8.744500737425748,0.3827068,0.074067354,0.2376264,0.13202073555019,-0.2360272267233115,-0.823157048989543,9.69559760450583,35.72438644198677,31.34920687822356,0.8749713057551178,6.300333576550335,7.593549000689958,0.32986698,-0.017867794,-0.021380268,0.1059885478704808,-0.36113354943545,-0.6984095224988168,10.591667642588895,30.501379266182035,26.794881896115335,1
7,0,0.8843704618759447,4.882344081176984,8.217945171147182,0.3827068,0.074067354,0.2376264,0.1644393688200194,-0.2656281347558456,-0.7975335239224205,9.495882526482578,35.77032455737413,31.466300007751983,0.9854332088310932,5.728862610305853,7.021779973984554,0.32986698,-0.017867794,-0.021380268,0.1729221626396548,-0.3116058910462886,-0.7660677849372083,11.917310890858472,28.553974276515603,26.05353357440405,1
7,0,0.965260612598438,5.372159934607686,8.24937047460932,0.3827068,0.074067354,0.2376264,0.1671297209977483,-0.2640174769268057,-0.6264340648884825,9.34188848459394,31.34017691483926,35.73580887915636,0.8748923730900229,6.052012440353051,7.91413035496344,0.32986698,-0.017867794,-0.021380268,0.3119622813421117,-0.2473885040169547,-0.7823972930257738,12.332527994253669,28.50182729717314,23.528291720175844,1
7,0,0.9909315393699162,5.244410680223596,7.949389500881151,0.3827068,0.074067354,0.2376264,0.0580033962099531,-0.2994102140153312,-0.7214334564883794,8.809374800756586,37.65942191628371,36.11746238592704,0.9186971039719408,6.294348123015962,6.6309969175182815,0.32986698,-0.017867794,-0.021380268,0.2072240755622072,-0.263415518810508,-0.6792434118260181,11.397371781812208,28.79138529014483,24.73754966173108,1
7,0,0.8938365405333725,5.518262373595433,7.960653358516292,0.3827068,0.074067354,0.2376264,0.100224401742143,-0.3273239150563158,-0.7904181587178347,9.606257279416988,31.07673252046927,35.546210388861674,1.126362427428525,6.541971153930167,6.7175592512175415,0.32986698,-0.017867794,-0.021380268,0.2661917186991716,-0.2352621419892222,-0.7827518666339017,10.62704802721774,26.760398040263784,24.356963516212343,1
7,0,0.8438781204697012,5.893183169344065,8.783422765480799,0.3827068,0.074067354,0.2376264,0.2200599434738873,-0.1714709680015357,-0.7269540135605792,10.485094207553765,32.274410301645,32.47374436107991,0.9110166318207376,6.551213815307041,7.48232129466535,0.32986698,-0.017867794,-0.021380268,0.2439958404012898,-0.3046394390466699,-0.7680374959490085,11.565985351801569,31.307287601306648,26.00446600678852,1
7,0,0.9701516437095858,4.763349682166012,7.5747417454756,0.3827068,0.074067354,0.2376264,0.1699631363086568,-0.26205813489097,-0.6629425022514497,9.09106143797198,34.63074093099528,29.63645056310187,1.0382216897790075,5.962471293757875,6.956191254266952,0.32986698,-0.017867794,-0.021380268,0.1796720539140317,-0.1911820084617292,-0.7562444604206419,12.02837747200779,26.610415740388486,26.586620611594643,1
7,0,0.9908832968798728,5.355367922941575,7.710003154783755,0.3827068,0.074067354,0.2376264,0.1582709377121467,-0.2420625395395626,-0.769986435489267,9.887293859493973,36.246561695985505,35.15127704984942,0.916135049802411,5.800792704196586,7.160225600934757,0.32986698,-0.017867794,-0.021380268,0.186925624983515,-0.3687594951978046,-0.7999965401833045,12.360292640303086,29.421531501713147,25.068843933244327,1
7,0,0.9691504700934344,4.904183990300878,8.0099226663258,0.3827068,0.074067354,0.2376264,0.0437914471706507,-0.2078019478104921,-0.7898992805532198,8.834415957303664,35.70068810762387,36.0678919958353,0.9671546337352576,6.1077999303371096,7.465170647033164,0.32986698,-0.017867794,-0.021380268,0.1800027682312403,-0.3124264919594365,-0.7721750743248594,12.431634219938578,30.96784533720256,25.40934344227105,1
7,0,0.8109769193573811,5.069764843467794,7.574850615167112,0.3827068,0.074067354,0.2376264,0.2642951404715118,-0.2705689313893742,-0.847362082206139,9.794043467895865,34.18114569510391,35.060990151232666,0.9258437170784926,5.8372879611341055,7.638453893153446,0.32986698,-0.017867794,-0.021380268,0.2922583984126791,-0.1982683504827678,-0.6699722968588248,12.142588755191712,31.72920009975134,27.278189170150455,1
7,0,1.103916915625386,4.968376969907872,8.60201217661731,0.3827068,0.074067354,0.2376264,0.1857795990532767,-0.1588004894445617,-0.6577160158814742,9.393936217055176,33.137672771344825,30.77557949194088,0.9502330005963544,5.801384964331783,7.19183786120866,0.32986698,-0.017867794,-0.021380268,0.1506329322508965,-0.1891665159327235,-0.6961066110545672,11.97632000907303,27.42675823148395,26.06069042928325,1
7,0,0.8922900304140148,5.775577420638191,7.451302544840731,0.3827068,0.074067354,0.2376264,0.2633917586207095,-0.1801674270989945,-0.7180842371021205,10.112448064386315,37.05511695292699,31.59223251377949,1.046354240033487,5.540712857985071,7.988719546992383,0.32986698,-0.017867794,-0.021380268,0.1530016283531984,-0.1920745117650157,-0.6461216338657008,11.13459443639753,28.46453139468952,25.661445930495873,1
7,0,0.9898586247133964,5.739003400736976,8.183987503666428,0.3827068,0.074067354,0.2376264,0.0288071412256228,-0.1963983402460222,-0.7612253034484988,9.634123255081878,34.9078225030747,34.32509224002759,0.9126818472263974,5.870145025583465,8.048610426942265,0.32986698,-0.017867794,-0.021380268,0.1824047673550893,-0.2623607488228804,-0.5760323245288929,11.542570371186516,26.884014783465975,27.53454359193763,1
7,0,0.8447391642758758,5.088002525488017,8.086891775571546,0.3827068,0.074067354,0.2376264,0.1781503563796221,-0.2651165863649958,-0.7922185257955319,9.897152921816089,32.921545641342924,31.304693347877716,0.9074256643120724,5.701915269277724,7.159376212204603,0.32986698,-0.017867794,-0.021380268,0.0656293964283723,-0.2894123535888789,-0.668684608660169,11.309391240010989,30.7114732749548,24.507943531103667,1
7,0,0.8939344708508912,5.541438942147435,7.952113220663298,0.3827068,0.074067354,0.2376264,0.1039249641716894,-0.2008733473815055,-0.7069342330305538,10.354380797644636,32.95433360024307,33.50682220929947,1.092840577334679,6.237317756455079,7.128002264505796,0.32986698,-0.017867794,-0.021380268,0.1534879763194576,-0.2552283380366655,-0.615226508327759,11.338072390232163,27.174321965887387,25.989103983102652,1
7,0,0.852849100521614,5.792501399081686,8.243924369726514,0.3827068,0.074067354,0.2376264,0.1646300268502378,-0.2333665151050455,-0.6838412501892733,9.7192354738478,34.49240807162261,32.56471181114416,0.9730605535085476,5.512673289973289,7.023195650234104,0.32986698,-0.017867794,-0.021380268,0.0914774856901371,-0.2016446642670019,-0.6175028505644404,11.36904815244444,30.414164825642032,23.774902356256604,1
7,0,0.9681469231811,4.974070199113444,7.629145664261197,0.3827068,0.074067354,0.2376264,0.1408006417830787,-0.1642643740271805,-0.7468535816083374,9.507337389296795,34.7289941493751,35.96033449361037,1.0470472534026944,6.009239494343125,7.497843527286083,0.32986698,-0.017867794,-0.021380268,0.0563897466425324,-0.2682390413249805,-0.7744329122835153,11.137948593029371,28.826463257415455,23.692953897328692,1
7,0,0.8789423317315552,4.792985364309405,8.499708321821705,0.3827068,0.074067354,0.2376264,0.170041104072742,-0.3082777969302001,-0.7189414972281166,8.837649615604409,31.32552706079779,31.082375613536215,0.9056716278516308,5.91495230441694,7.239735263492473,0.32986698,-0.017867794,-0.021380268,0.237151746862521,-0.324926525708024,-0.6002675230216041,12.483398813212093,30.00184627392572,25.818887256124363,1
7,0,0.9619521941392252,5.631914509560133,7.25303032314623,0.3827068,0.074067354,0.2376264,0.205200643172224,-0.2581217112322503,-0.8468113476888303,9.272865327541178,33.76043921635356,35.634158343815436,0.9254850664534552,6.313593164537895,7.355139224537955,0.32986698,-0.017867794,-0.021380268,0.1883538010423004,-0.2333747827292027,-0.6987416502265855,11.177896960417176,27.31392398923803,22.9365921816787,1
7,0,0.9568919772961372,5.0191976551802675,8.446123918776085,0.3827068,0.074067354,0.2376264,0.1188212711200273,-0.3027651628001119,-0.6034960525743743,9.402734962520707,31.207508323783713,31.39664659557908,1.00315636064701,6.070807740902697,7.094608582299005,0.32986698,-0.017867794,-0.021380268,0.2896862847584063,-0.2165507456101319,-0.7473545795141987,11.232983914882704,29.80577901256075,27.61448609418087,1
7,0,0.8133349087002815,5.545934799423557,7.919181571812997,0.3827068,0.074067354,0.2376264,0.1869968388765135,-0.2020033538868444,-0.748144466649733,8.949135635705355,34.79964324178546,30.62813678385224,0.9898734187967584,6.360060540123959,7.851381793416348,0.32986698,-0.017867794,-0.021380268,0.1166942511033806,-0.2189673660086996,-0.6633205440977996,10.750310413957177,32.463204947886894,25.103908684113424,1
7,0,0.8125928002496926,5.411417946231916,8.827026496019705,0.3827068,0.074067354,0.2376264,0.1265520523264393,-0.2240584609283621,-0.6791945519239226,9.276320916599264,35.15226266588803,33.30576800271168,1.0642809011087164,5.477194634967669,7.07544400991122,0.32986698,-0.017867794,-0.021380268,0.1182210025613199,-0.2453385199994556,-0.7360070412822002,10.560597998571511,27.486934442816395,24.10567240409796,1
7,0,0.7728405842856243,5.745508312688354,8.20909426481917,0.3827068,0.074067354,0.2376264,0.2695903318915119,-0.3236333205892128,-0.8319538513205514,10.472377671659087,36.10824402102822,32.8152562951854,0.9324703536448368,5.707980697348257,6.901378937403102,0.32986698,-0.017867794,-0.021380268,0.1503128117174459,-0.4038600847720869,-0.7614123307512354,12.336916367006191,30.507083606704217,24.715753039801537,1
7,0,0.7860156706256924,5.480381129397156,7.812636283626484,0.3827068,0.074067354,0.2376264,0.2069849701172516,-0.2674499166578404,-0.6818890728728065,10.084301710222752,31.884064433285214,35.92380364119617,0.9667897947526256,5.875624637837301,7.520960471692458,0.32986698,-0.017867794,-0.021380268,0.168746904124282,-0.2455790862329111,-0.7398208827291557,12.09384151718605,32.123688969872376,26.251043866138147,1
7,0,0.860509398277912,5.430166864765581,8.535783869528178,0.3827068,0.074067354,0.2376264,0.1799719892175856,-0.231079560881119,-0.6477761041191678,10.276555384432196,31.57326364948744,35.38533342718033,0.921650764966846,6.500242588452664,6.9732428309554635,0.32986698,-0.017867794,-0.021380268,0.2229573613241497,-0.2179579238264495,-0.6392256313534486,11.739065759336585,28.39184792321137,25.740642569633977,1
7,0,0.8430562261922937,5.065723722959917,7.364906076414007,0.3827068,0.074067354,0.2376264,0.168403853858771,-0.2559663034244163,-0.8055718660169922,9.3845705593879,32.541174096995476,31.396625746335932,0.8726003011144767,6.227542753270571,6.6709838862904896,0.32986698,-0.017867794,-0.021380268,0.1638048345040454,-0.2775849071962425,-0.7176942444407384,12.768141162511062,30.909377710093953,25.6778637338319,1
7,0,0.918361919592768,4.857208691367822,8.434329849153524,0.3827068,0.074067354,0.2376264,0.1554128098237316,-0.1889807572694724,-0.6621250358303516,9.244885428697524,32.117860362905354,35.423817844468346,0.902606384412917,5.748883793702361,7.6194276679856685,0.32986698,-0.017867794,-0.021380268,0.1556389933668653,-0.3098972626992133,-0.7597749027920782,12.676408851329317,29.929721823993344,26.42857646727179,1
7,0,1.0823843576487215,4.789778233517766,7.925778672503928,0.3827068,0.074067354,0.2376264,0.1969052245783981,-0.2113622500348864,-0.8241995978359894,9.950604996484609,32.63219993039242,30.08274405783868,0.910995480305814,6.513112107230141,7.570449044691823,0.32986698,-0.017867794,-0.021380268,0.1637312785786504,-0.2753590683368606,-0.5546683135490083,11.365495482444317,28.528313801722312,27.29255745584098,1
7,0,0.8926314744746697,4.914381513913978,7.227575941457494,0.3827068,0.074067354,0.2376264,0.2194990568697491,-0.1716178962926993,-0.7074128070666482,9.074843879153944,32.57954565321417,30.03431699440473,0.8627961651016877,6.622889727977746,7.212126513139111,0.32986698,-0.017867794,-0.021380268,0.2891847309235446,-0.1744985614124951,-0.6558705184344062,12.374827285748983,30.423069730787095,25.66257606474556,1
7,0,0.9786831830177164,5.717251422512055,7.773175866138551,0.3827068,0.074067354,0.2376264,0.2413029689228611,-0.3158730424917626,-0.7954807732216963,9.417941555769382,36.27302136199345,30.071382806305003,1.0644323821634036,6.703542763429131,6.540000527315705,0.32986698,-0.017867794,-0.021380268,0.1524230399012797,-0.2627212244045729,-0.7761782002007311,11.326635266517208,28.83927173928066,24.99192196284929,1
7,0,1.0053531805357552,5.010280854950792,7.587676414840468,0.3827068,0.074067354,0.2376264,0.1989247560313703,-0.2222591565839038,-0.7012921705403588,9.881068227592351,33.96999495041777,34.369874464579695,0.907905552191258,5.743425239582425,7.859345513305743,0.32986698,-0.017867794,-0.021380268,0.1174124114945489,-0.3196015347272926,-0.6699070014443369,12.058814112988584,28.287659705918617,24.306041450427465,1
7,0,0.8380289803285911,5.387596487371605,8.701793773471875,0.3827068,0.074067354,0.2376264,0.149150511518147,-0.2048780553622907,-0.7248984137754523,10.405614463398338,37.63440099393144,29.72934303715884,0.9472824349488804,5.879551765892632,7.580158117329882,0.32986698,-0.017867794,-0.021380268,0.2283621026751141,-0.1674275620586815,-0.7126360972526566,11.988493985806016,30.136151010734206,27.704689524748368,1
7,0,0.8556648169656554,5.596007095498877,8.28277247069602,0.3827068,0.074067354,0.2376264,0.1377030841075748,-0.2622440511046678,-0.6948305152046378,9.955626027077,30.89419400803979,34.780010590602295,1.1315017709966,6.502508840277731,7.269168741707744,0.32986698,-0.017867794,-0.021380268,0.2116553252403365,-0.2340752059850862,-0.8412678642288225,11.393679588933114,27.06625876719645,23.085321840987945,1
7,0,0.8160484400109271,4.946062989119378,7.662321500391182,0.3827068,0.074067354,0.2376264,0.0791862785913709,-0.2682313957219366,-0.7794215321163152,9.243054802024236,36.26429754481515,31.103394755422705,0.8618327989660777,6.264387505134343,6.581712325716628,0.32986698,-0.017867794,-0.021380268,0.2039423918016706,-0.2773942550041648,-0.6958211912469571,11.748990797082238,30.104214230068415,25.224050863676545,1
7,0,0.8959870062024401,4.952916891039692,8.068666730765495,0.3827068,0.074067354,0.2376264,0.1670071444283448,-0.1639240018268848,-0.668345175156451,9.324305708469184,31.719998309015136,30.9122237002773,1.0801979167356404,6.348554581150903,7.1123215628875744,0.32986698,-0.017867794,-0.021380268,0.1176541362929612,-0.2305753991974208,-0.7456771789851867,12.371855615413113,28.346308563753578,24.49420240088659,1
7,0,0.726101242677009,5.245431313411729,7.575405617020597,0.3827068,0.074067354,0.2376264,0.1507140153369695,-0.3574167771395222,-0.785139476762528,9.72514694407152,37.59198818142543,35.05562765293056,0.9914514315960417,6.238241564203697,7.775373718804036,0.32986698,-0.017867794,-0.021380268,0.1959803195618641,-0.0373548743226587,-0.8760503148360647,10.939792415385766,28.0850513285756,22.89178539090357,1
7,0,0.9206724060744836,5.767796871505484,8.31031178616748,0.3827068,0.074067354,0.2376264,0.1681826567178241,-0.2309391758697263,-0.7512995782399193,10.396917676440577,32.66179168659111,36.02399601606523,1.1275929780995673,5.93539769612282,7.170224131230883,0.32986698,-0.017867794,-0.021380268,0.1669915472348628,-0.2302413366119481,-0.7007055313810555,10.65533544259007,27.21743324421255,23.437145686453945,1
7,0,0.8647777705558661,5.586606578265615,8.111699599017644,0.3827068,0.074067354,0.2376264,0.1344639858092092,-0.3334412267788263,-0.7232944308575007,9.418626259597858,35.799008422966324,35.065837160436956,1.010178223311209,6.00514979525981,7.045871301617451,0.32986698,-0.017867794,-0.021380268,0.1841716996217411,-0.2511064950622541,-0.5794011452728518,12.04346961720518,27.65463094694941,25.527461607973777,1
7,0,0.94533246136464,4.952377886899528,7.427282320808727,0.3827068,0.074067354,0.2376264,0.1058371112282812,-0.3619427398512358,-0.7167196746646384,9.42856436391465,37.06518828340332,30.394345929835417,1.002793085593734,5.544082746685073,6.665816001161636,0.32986698,-0.017867794,-0.021380268,0.1603767587191001,-0.2657472091932262,-0.6380824818424893,11.85828667374142,32.23307161922381,24.41998805324441,1
7,0,0.8392380198226556,5.664148558540492,7.971654248298163,0.3827068,0.074067354,0.2376264,0.194159341158556,-0.2281398197195226,-0.680757101321789,10.028459107647892,33.79224490728022,30.63554331229303,1.0804142469745348,6.067269283364429,7.114562172190333,0.32986698,-0.017867794,-0.021380268,0.1910367191956992,-0.2413076916649563,-0.8309261881481913,11.243889970153486,30.992981812618257,24.42567340004315,1
7,0,0.8749342139773988,4.868845672381083,7.884083513776734,0.3827068,0.074067354,0.2376264,0.2111644243686664,-0.1381514252661681,-0.7671770727718773,9.501577516743833,30.880514800255796,33.539135169572255,1.0000190151594588,5.9644120538315715,6.958397868684865,0.32986698,-0.017867794,-0.021380268,0.2174270996963567,-0.2275023042449958,-0.7434031130659958,12.41278687797348,31.425725383138477,26.743899710814944,1
7,0,0.8786558854881394,4.73276978046113,8.355817983357687,0.3827068,0.074067354,0.2376264,0.1389660894212931,-0.3172192453679031,-0.7484460621599573,9.453262335001822,32.387614280764566,34.11358040882955,1.0768500321037346,6.325615021379965,7.063958718338383,0.32986698,-0.017867794,-0.021380268,0.11188899589731,-0.2383269836412061,-0.7310887601448717,11.244888296057187,29.231304107876287,24.785173541560013,1
7,0,0.9936739529964702,5.490626428803882,7.576906529461873,0.3827068,0.074067354,0.2376264,0.1219590892478786,-0.2070005505090044,-0.7663128348134067,8.745175182045509,34.010791501943274,35.81152433831361,0.8701409089292439,5.479949024672245,7.300344922397907,0.32986698,-0.017867794,-0.021380268,0.2708011605905741,-0.2312340825385648,-0.7205652485873054,11.801838214821212,29.692298142544253,27.19928850426516,1
