digit1,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,digit2
7,0.9908832968798728,5.355367922941575,7.710003154783755,0.3827068,0.074067354,0.2376264,0.1582709377121467,-0.2420625395395626,-0.769986435489267,9.887293859493973,36.246561695985505,35.15127704984942,0
7,0.9691504700934344,4.904183990300878,8.0099226663258,0.3827068,0.074067354,0.2376264,0.0437914471706507,-0.2078019478104921,-0.7898992805532198,8.834415957303664,35.70068810762387,36.0678919958353,0
7,0.8109769193573811,5.069764843467794,7.574850615167112,0.3827068,0.074067354,0.2376264,0.2642951404715118,-0.2705689313893742,-0.847362082206139,9.794043467895865,34.18114569510391,35.060990151232666,0
7,1.103916915625386,4.968376969907872,8.60201217661731,0.3827068,0.074067354,0.2376264,0.1857795990532767,-0.1588004894445617,-0.6577160158814742,9.393936217055176,33.137672771344825,30.77557949194088,0
7,0.8922900304140148,5.775577420638191,7.451302544840731,0.3827068,0.074067354,0.2376264,0.2633917586207095,-0.1801674270989945,-0.7180842371021205,10.112448064386315,37.05511695292699,31.59223251377949,0
7,0.9898586247133964,5.739003400736976,8.183987503666428,0.3827068,0.074067354,0.2376264,0.0288071412256228,-0.1963983402460222,-0.7612253034484988,9.634123255081878,34.9078225030747,34.32509224002759,0
7,0.8447391642758758,5.088002525488017,8.086891775571546,0.3827068,0.074067354,0.2376264,0.1781503563796221,-0.2651165863649958,-0.7922185257955319,9.897152921816089,32.921545641342924,31.304693347877716,0
7,0.8939344708508912,5.541438942147435,7.952113220663298,0.3827068,0.074067354,0.2376264,0.1039249641716894,-0.2008733473815055,-0.7069342330305538,10.354380797644636,32.95433360024307,33.50682220929947,0
7,0.852849100521614,5.792501399081686,8.243924369726514,0.3827068,0.074067354,0.2376264,0.1646300268502378,-0.2333665151050455,-0.6838412501892733,9.7192354738478,34.49240807162261,32.56471181114416,0
7,0.9681469231811,4.974070199113444,7.629145664261197,0.3827068,0.074067354,0.2376264,0.1408006417830787,-0.1642643740271805,-0.7468535816083374,9.507337389296795,34.7289941493751,35.96033449361037,0
7,0.8789423317315552,4.792985364309405,8.499708321821705,0.3827068,0.074067354,0.2376264,0.170041104072742,-0.3082777969302001,-0.7189414972281166,8.837649615604409,31.32552706079779,31.082375613536215,0
7,0.9619521941392252,5.631914509560133,7.25303032314623,0.3827068,0.074067354,0.2376264,0.205200643172224,-0.2581217112322503,-0.8468113476888303,9.272865327541178,33.76043921635356,35.634158343815436,0
7,0.9568919772961372,5.0191976551802675,8.446123918776085,0.3827068,0.074067354,0.2376264,0.1188212711200273,-0.3027651628001119,-0.6034960525743743,9.402734962520707,31.207508323783713,31.39664659557908,0
7,0.8133349087002815,5.545934799423557,7.919181571812997,0.3827068,0.074067354,0.2376264,0.1869968388765135,-0.2020033538868444,-0.748144466649733,8.949135635705355,34.79964324178546,30.62813678385224,0
7,0.8125928002496926,5.411417946231916,8.827026496019705,0.3827068,0.074067354,0.2376264,0.1265520523264393,-0.2240584609283621,-0.6791945519239226,9.276320916599264,35.15226266588803,33.30576800271168,0
7,0.7728405842856243,5.745508312688354,8.20909426481917,0.3827068,0.074067354,0.2376264,0.2695903318915119,-0.3236333205892128,-0.8319538513205514,10.472377671659087,36.10824402102822,32.8152562951854,0
7,0.7860156706256924,5.480381129397156,7.812636283626484,0.3827068,0.074067354,0.2376264,0.2069849701172516,-0.2674499166578404,-0.6818890728728065,10.084301710222752,31.884064433285214,35.92380364119617,0
7,0.860509398277912,5.430166864765581,8.535783869528178,0.3827068,0.074067354,0.2376264,0.1799719892175856,-0.231079560881119,-0.6477761041191678,10.276555384432196,31.57326364948744,35.38533342718033,0
7,0.8430562261922937,5.065723722959917,7.364906076414007,0.3827068,0.074067354,0.2376264,0.168403853858771,-0.2559663034244163,-0.8055718660169922,9.3845705593879,32.541174096995476,31.396625746335932,0
7,0.918361919592768,4.857208691367822,8.434329849153524,0.3827068,0.074067354,0.2376264,0.1554128098237316,-0.1889807572694724,-0.6621250358303516,9.244885428697524,32.117860362905354,35.423817844468346,0
7,1.0823843576487215,4.789778233517766,7.925778672503928,0.3827068,0.074067354,0.2376264,0.1969052245783981,-0.2113622500348864,-0.8241995978359894,9.950604996484609,32.63219993039242,30.08274405783868,0
7,0.8926314744746697,4.914381513913978,7.227575941457494,0.3827068,0.074067354,0.2376264,0.2194990568697491,-0.1716178962926993,-0.7074128070666482,9.074843879153944,32.57954565321417,30.03431699440473,0
7,0.9786831830177164,5.717251422512055,7.773175866138551,0.3827068,0.074067354,0.2376264,0.2413029689228611,-0.3158730424917626,-0.7954807732216963,9.417941555769382,36.27302136199345,30.071382806305003,0
7,1.0053531805357552,5.010280854950792,7.587676414840468,0.3827068,0.074067354,0.2376264,0.1989247560313703,-0.2222591565839038,-0.7012921705403588,9.881068227592351,33.96999495041777,34.369874464579695,0
7,0.8380289803285911,5.387596487371605,8.701793773471875,0.3827068,0.074067354,0.2376264,0.149150511518147,-0.2048780553622907,-0.7248984137754523,10.405614463398338,37.63440099393144,29.72934303715884,0
7,0.8556648169656554,5.596007095498877,8.28277247069602,0.3827068,0.074067354,0.2376264,0.1377030841075748,-0.2622440511046678,-0.6948305152046378,9.955626027077,30.89419400803979,34.780010590602295,0
7,0.8160484400109271,4.946062989119378,7.662321500391182,0.3827068,0.074067354,0.2376264,0.0791862785913709,-0.2682313957219366,-0.7794215321163152,9.243054802024236,36.26429754481515,31.103394755422705,0
7,0.8959870062024401,4.952916891039692,8.068666730765495,0.3827068,0.074067354,0.2376264,0.1670071444283448,-0.1639240018268848,-0.668345175156451,9.324305708469184,31.719998309015136,30.9122237002773,0
7,0.726101242677009,5.245431313411729,7.575405617020597,0.3827068,0.074067354,0.2376264,0.1507140153369695,-0.3574167771395222,-0.785139476762528,9.72514694407152,37.59198818142543,35.05562765293056,0
7,0.9206724060744836,5.767796871505484,8.31031178616748,0.3827068,0.074067354,0.2376264,0.1681826567178241,-0.2309391758697263,-0.7512995782399193,10.396917676440577,32.66179168659111,36.02399601606523,0
7,0.8647777705558661,5.586606578265615,8.111699599017644,0.3827068,0.074067354,0.2376264,0.1344639858092092,-0.3334412267788263,-0.7232944308575007,9.418626259597858,35.799008422966324,35.065837160436956,0
7,0.94533246136464,4.952377886899528,7.427282320808727,0.3827068,0.074067354,0.2376264,0.1058371112282812,-0.3619427398512358,-0.7167196746646384,9.42856436391465,37.06518828340332,30.394345929835417,0
7,0.8392380198226556,5.664148558540492,7.971654248298163,0.3827068,0.074067354,0.2376264,0.194159341158556,-0.2281398197195226,-0.680757101321789,10.028459107647892,33.79224490728022,30.63554331229303,0
7,0.8749342139773988,4.868845672381083,7.884083513776734,0.3827068,0.074067354,0.2376264,0.2111644243686664,-0.1381514252661681,-0.7671770727718773,9.501577516743833,30.880514800255796,33.539135169572255,0
7,0.8786558854881394,4.73276978046113,8.355817983357687,0.3827068,0.074067354,0.2376264,0.1389660894212931,-0.3172192453679031,-0.7484460621599573,9.453262335001822,32.387614280764566,34.11358040882955,0
7,0.9936739529964702,5.490626428803882,7.576906529461873,0.3827068,0.074067354,0.2376264,0.1219590892478786,-0.2070005505090044,-0.7663128348134067,8.745175182045509,34.010791501943274,35.81152433831361,0
7,0.933341220574919,5.104953108933195,7.823745930173466,0.3827068,0.074067354,0.2376264,0.2548217459947334,-0.2032648549955244,-0.6828960981799008,8.980323410579436,30.816266885029695,31.262448716366855,0
7,1.024361996286318,5.503462593602438,7.539356679666269,0.3827068,0.074067354,0.2376264,0.2864148503880795,-0.2699065400327324,-0.7446943488836907,9.705944325437027,34.51312560436996,31.126482541319636,0
7,1.0167791813440723,5.1892950297586955,7.3666941152347105,0.3827068,0.074067354,0.2376264,0.0988792976049939,-0.3304916323554763,-0.7888299762103965,10.25576068630775,37.22193454300852,30.64970865031091,0
7,0.966762312211992,5.396444981382018,8.618150592935335,0.3827068,0.074067354,0.2376264,0.1696174765827268,-0.1520271959754675,-0.754486557137808,9.933402181777884,34.8528084311188,35.56747754345922,0
7,0.7362262986720906,5.750754858584542,7.339872344921387,0.3827068,0.074067354,0.2376264,0.097019321377701,-0.1662006997806412,-0.6430946093186497,9.96544651000877,31.024966208425106,30.72848179314256,0
7,0.8882502252428295,4.967909142892009,8.52167661407045,0.3827068,0.074067354,0.2376264,0.2285181312866346,-0.2808400920691846,-0.761238845848612,8.846631058668248,33.58442115184889,33.26617743918122,0
7,0.8829327336443954,4.892817127456139,8.328882219242928,0.3827068,0.074067354,0.2376264,0.1523810007905159,-0.1861223357992499,-0.7192247649991649,9.784418139100708,33.52854198676498,30.973020089487058,0
7,0.8622878070620084,5.642392839491223,7.368663786252444,0.3827068,0.074067354,0.2376264,0.1787079026666137,-0.2316813485862391,-0.5889534926277304,10.17434235560458,33.550076562479255,31.067412543154536,0
7,0.9191676453378091,5.630848977051845,8.65729216664715,0.3827068,0.074067354,0.2376264,0.1576523240500252,-0.2318745278356355,-0.7974309912644812,9.957336882229686,34.16797771278441,34.89827907919544,0
7,1.0253224808105328,5.163188436736417,8.681671377347536,0.3827068,0.074067354,0.2376264,0.2156483304242669,-0.1489899948496793,-0.7767309077625649,9.48357131294016,33.32609490873089,31.986586786071634,0
7,0.9074151089289584,4.894838828881091,7.733251279425108,0.3827068,0.074067354,0.2376264,0.183253814971256,-0.2409673361612893,-0.7851840451038534,9.430450142002565,33.79580327223302,35.310294965783235,0
7,0.9007492859861148,4.851815839067612,8.84131394801199,0.3827068,0.074067354,0.2376264,0.1882344799027256,-0.2704832516358993,-0.7684335768194586,10.500048773741112,32.715603822373964,31.545965277639993,0
7,0.9444619981904584,4.91931194211951,7.690853181198495,0.3827068,0.074067354,0.2376264,0.1395711814468664,-0.1464885177291602,-0.7353758513729665,10.249819390228714,31.940627559764888,29.864226427376263,0
7,0.8494034143773003,5.612775666108149,8.146295114821912,0.3827068,0.074067354,0.2376264,0.1994593140780564,-0.2011214622341854,-0.7920537615077982,10.578401735441965,36.356538340737586,35.23261675012307,0
7,0.8782652960737439,5.465805634900518,8.533938922427339,0.3827068,0.074067354,0.2376264,0.134883963779693,-0.2797394869200982,-0.8256864751128561,9.086198653387743,33.74497959381639,33.18353278997589,0
7,0.8549525663633143,5.319619282902864,7.645607829096829,0.3827068,0.074067354,0.2376264,0.0861603080879645,-0.2155138459585379,-0.8673675876489799,8.779962424698892,36.97257486310867,29.695527751565596,0
7,0.944985653470738,5.467778416699797,8.400599073854448,0.3827068,0.074067354,0.2376264,0.0208224626480552,-0.1867865955318604,-0.7384947639016938,9.775035632720568,32.52654409990282,33.3615761767739,0
7,0.937248071249772,4.866559494601037,7.198933132640238,0.3827068,0.074067354,0.2376264,0.2488717878460814,-0.2252724436358905,-0.670190742927192,10.316699958016832,37.14222819881022,31.518135301699555,0
7,0.949053775800106,5.1492251622219785,8.014172928389781,0.3827068,0.074067354,0.2376264,0.2362406110777304,-0.1582838642315484,-0.6466977716873414,9.675968336504004,37.02082015822409,34.916991320214926,0
7,0.989947240145816,5.891707138600866,7.302698572034973,0.3827068,0.074067354,0.2376264,0.1766906496442613,-0.2440718053824644,-0.7487433689625356,9.897884127249656,36.11831901242053,29.698576139259156,0
7,0.8183408934823015,5.060858044728084,8.511389213070727,0.3827068,0.074067354,0.2376264,0.1629757288460355,-0.2186766827051966,-0.8059415980301537,9.874501878211197,32.39339124083802,33.11831878305309,0
7,0.8790758765466701,5.502513973622313,7.579286087098762,0.3827068,0.074067354,0.2376264,0.1586052912362593,-0.2509268123156206,-0.7857045329215058,9.301259541551367,33.81842922245262,33.44725033629789,0
7,0.917271140003232,5.141634025825388,7.262659914029997,0.3827068,0.074067354,0.2376264,0.1502808377811613,-0.1847556753278753,-0.7547658721275616,9.541364759814805,35.79783337864326,33.68132654813391,0
7,0.829844078720136,5.250279938414939,7.426449748567136,0.3827068,0.074067354,0.2376264,0.2084628516509045,-0.1825778624348316,-0.7907161347196718,10.066494355721115,35.070070605378234,30.137022585443635,0
7,0.8385445545100944,5.69177048969481,7.793126639317654,0.3827068,0.074067354,0.2376264,0.0654951972753433,-0.1597537618777222,-0.6553270925364431,8.802025952213805,34.82593097312131,30.050286895566018,0
7,1.0280347039648614,4.864807792959038,7.390205185420281,0.3827068,0.074067354,0.2376264,0.228455263595394,-0.2184502196420678,-0.7306139676637549,10.28381998473304,31.20679325697372,34.580629669109356,0
7,0.8785296624309701,5.798042720392172,8.36081060816694,0.3827068,0.074067354,0.2376264,0.1599692971034711,-0.2438066216939863,-0.7243341757088716,10.238048264268212,31.701422964874947,30.94836984153181,0
7,0.9322970507933556,4.83379089709498,7.79459528604126,0.3827068,0.074067354,0.2376264,0.1309148557836217,-0.2029704361634596,-0.7970377287765636,9.001368849979029,37.65514902074926,30.996245639271574,0
7,1.0208844440165672,5.153815629617992,8.506397942152647,0.3827068,0.074067354,0.2376264,0.2380114996988168,-0.2490102373040652,-0.7016113435333562,8.833930372703934,30.881349602224372,31.008016535652,0
7,0.837612677127105,5.509406186743335,8.251650799365057,0.3827068,0.074067354,0.2376264,0.0993355075930568,-0.2232096073037729,-0.8079325782460768,9.77029266819642,31.700135426709185,32.215032086529185,0
7,0.8705586455042473,4.780057650094367,7.522538993319291,0.3827068,0.074067354,0.2376264,0.1849598362030878,-0.1865957148937863,-0.6837665678539296,10.147286994350186,36.25453645466005,32.337928117847355,0
7,1.0353611762509127,5.383962536753519,7.648145819248818,0.3827068,0.074067354,0.2376264,0.2124468064784569,-0.2086414378826165,-0.5956745034062394,9.751526806337596,33.59559809678738,35.25627427519057,0
3,2.5525436,5.983253,7.4859457,0.38423395,-0.46517354,0.2771799,0.32758456,0.06444946,0.45781994,15.825001,21.84375,15.69375,2
3,2.556723351512064,6.319733997790274,6.7927672156470456,0.38423395,-0.46517354,0.2771799,0.3019615890159937,0.0544490502278182,0.4674323975493061,16.012979907363768,21.119623199125417,15.334128546513409,2
3,2.2959897123926396,6.024284508236133,7.217595247032649,0.38423395,-0.46517354,0.2771799,0.2960337717936481,0.0298150065718167,0.3733699075040632,14.570167015692002,22.47830657709771,16.634023613933767,2
3,2.3324587983823464,5.607585608658494,7.958958563597676,0.38423395,-0.46517354,0.2771799,0.4249426947343016,0.0185231247345983,0.5129208432019416,17.11583925244615,22.58065287512924,15.345866072857822,2
3,2.3162005970902,5.724241738141345,6.757258999121482,0.38423395,-0.46517354,0.2771799,0.3902465981224968,-0.0430058596665122,0.4000815113524502,16.964785760757962,23.947117236473417,14.491515726909682,2
3,2.4389153180604124,5.7202110541242,7.347910199179674,0.38423395,-0.46517354,0.2771799,0.3349648837524028,0.0016834315218658,0.5418589631841325,16.320777119715256,19.86916683236485,15.846976653344267,2
3,2.5003726027570057,5.925711646241392,6.9215694630272155,0.38423395,-0.46517354,0.2771799,0.402733920955848,0.0630914892111792,0.5372095168416692,17.085755013117605,19.816792304761968,15.01828601756317,2
3,2.722083325191409,6.291594421065429,7.8479732753470355,0.38423395,-0.46517354,0.2771799,0.2787271060605789,0.070054075386021,0.5153681064266441,14.592047137068953,21.979571208990283,17.21305686015565,2
3,2.4229130218590607,6.1911248625897155,7.155427495592299,0.38423395,-0.46517354,0.2771799,0.2890869116329629,0.0378806049943869,0.4194639364624996,16.709210536402413,20.016010674541707,16.65859718044332,2
3,2.6811915911377064,6.2389579442796865,7.842449449053411,0.38423395,-0.46517354,0.2771799,0.3498755302021351,0.0220678007630949,0.4084613905343286,16.42781588347595,22.056623002777133,15.823621133693496,2
3,2.400780049877971,5.6994922782429205,6.816974496387766,0.38423395,-0.46517354,0.2771799,0.3224560851631443,0.0374397231045523,0.5116446003269787,15.529323172207414,23.381370947211742,14.609563533080754,2
3,2.480399563309878,6.296638121299175,7.160786389628331,0.38423395,-0.46517354,0.2771799,0.2715750068141681,-0.0016309029918995,0.4965520681825242,16.918350264096354,21.045874889841095,15.756712272653376,2
3,2.40474369973008,6.502725105630544,7.93295905244618,0.38423395,-0.46517354,0.2771799,0.2804811393873427,0.0514194154446614,0.5096177138927318,14.194704163951975,21.79795842825252,17.25657871267965,2
3,2.727290886626273,5.8062288148595265,7.355517628554851,0.38423395,-0.46517354,0.2771799,0.2682890069391972,0.0569552366441227,0.46598050128176,15.604228145187598,23.078156488694404,15.147344775575824,2
3,2.66105307491227,5.760380707695415,7.021897525450401,0.38423395,-0.46517354,0.2771799,0.3545041122134254,0.0636279543121957,0.4138331040264532,15.675770696152174,22.99158693017077,14.931809274766898,2
3,2.706825445221672,5.5313309175237215,7.674948092100598,0.38423395,-0.46517354,0.2771799,0.2270706196507436,0.1522321726163897,0.4150629574633774,15.562879163085954,20.20799526730868,15.11834273479547,2
3,2.444520037110707,6.1711075842264025,8.056884927685926,0.38423395,-0.46517354,0.2771799,0.3643429403744022,-0.0003338617795317,0.4271790511169677,15.774374356135333,23.704437940915337,15.936936991815832,2
3,2.5535237114465597,6.095496131656319,7.680007753388137,0.38423395,-0.46517354,0.2771799,0.3710965130077747,0.0587765096264209,0.4458343135713818,17.01899145906407,21.890274541791463,15.662311282087265,2
3,2.6188896524123466,5.4163675876589075,7.025050090922795,0.38423395,-0.46517354,0.2771799,0.3176397234992437,0.0818177220554388,0.4673007835925826,17.197389030723986,21.854986374376555,16.95569368559846,2
3,2.60121843309623,5.9095713889806065,7.868158496409216,0.38423395,-0.46517354,0.2771799,0.2346017824480162,0.1395606183430641,0.4637281703196375,15.06650156079543,20.7719956812153,15.36242720134821,2
3,2.548783105882572,6.078511937189101,7.755037797985848,0.38423395,-0.46517354,0.2771799,0.3334743209911696,0.0332757897902539,0.4076420479734595,15.673316715025946,21.141351421906514,15.580175951256477,2
3,2.4203029953854314,5.93849456303656,8.068870457792563,0.38423395,-0.46517354,0.2771799,0.3683590711453179,0.040178781420312,0.4672729916204636,15.39268140262936,22.39103936347685,14.976816158174994,2
3,2.5311026423352403,6.149254695958273,8.020338542904225,0.38423395,-0.46517354,0.2771799,0.3130999811763443,0.0597128572675912,0.5277282011286912,17.20340982750603,22.751893202825578,15.536974218396164,2
3,2.3876823208300912,5.716599243131888,7.390353614366971,0.38423395,-0.46517354,0.2771799,0.2642638732431034,0.1003092539751344,0.4345350406934954,14.46833474467256,22.750913348401458,15.38028568073,2
3,2.51215233071898,6.365141792080389,7.271220194205273,0.38423395,-0.46517354,0.2771799,0.2796849552908556,-0.0096212344414525,0.4083708966767412,14.417998233178556,21.401107805633877,15.739449069306367,2
3,2.6574802276609133,5.96120263837651,6.798042406812577,0.38423395,-0.46517354,0.2771799,0.3412105053863091,0.0688932275210858,0.3990294687470485,15.493173745614968,21.43756856543425,14.654841606192074,2
3,2.689952922433635,5.574848383619298,7.997033584896575,0.38423395,-0.46517354,0.2771799,0.3294165014640427,0.0860878496308252,0.4152506455949871,17.129711463808267,20.537911208726165,16.024581368053553,2
3,2.3772901263637753,5.476628760084349,7.850837274874379,0.38423395,-0.46517354,0.2771799,0.3795474800835779,0.1685996865311498,0.45113710450762,15.374129498212662,20.948026715443593,16.926983600893784,2
3,2.742528179768186,5.663862543455777,7.390351479587722,0.38423395,-0.46517354,0.2771799,0.3443390365323919,0.0679861535785746,0.4893941250785547,15.915594819979672,19.605657227034307,16.671575897511353,2
3,2.51780724115449,5.774907277984081,8.135271941129387,0.38423395,-0.46517354,0.2771799,0.300218969078098,0.0451244453608656,0.410932771588996,15.323895220059782,23.73122051279468,15.850519414347122,2
3,2.589983750998683,6.1132149473374895,7.380105170709495,0.38423395,-0.46517354,0.2771799,0.3455433064576769,0.0284858915534401,0.4217322443394573,14.349599773195502,23.16597295227112,14.998850150294455,2
3,2.617900992698869,5.633173797333702,6.8449115747656775,0.38423395,-0.46517354,0.2771799,0.3282423442877726,0.0776532629543544,0.4389285579541879,15.932579667688731,19.923221365270468,14.443647812863183,2
3,2.3416894379981197,5.521153009681083,7.475817321397258,0.38423395,-0.46517354,0.2771799,0.2926720290556647,0.062653650026259,0.5475243087974054,16.249580125640634,23.625708451604968,16.50471806712198,2
3,2.646482548989561,6.428395335340989,7.998797032776498,0.38423395,-0.46517354,0.2771799,0.3213366624697875,0.0440762697913195,0.3622446008331486,15.430859117056167,22.470584820420363,16.595585313269307,2
3,2.254628455983119,6.189376377164088,7.717192037413098,0.38423395,-0.46517354,0.2771799,0.3246263592292503,0.1255103020917018,0.464968513679165,14.85079270508525,23.328160986680498,17.154362155565952,2
3,2.6447219471833474,5.798393012179789,7.242424458437728,0.38423395,-0.46517354,0.2771799,0.2998988791713544,0.1244635844471834,0.5052677799851559,16.468476886243742,21.366647881084063,17.213955842794363,2
3,2.4264064050445375,5.4765545352813465,6.865447131468944,0.38423395,-0.46517354,0.2771799,0.2637406851358682,0.0436614230194604,0.4486616862659167,15.829997209581148,20.857147742169698,16.457138404902278,2
3,2.5483016830451706,6.28906548739623,6.803544773586769,0.38423395,-0.46517354,0.2771799,0.31811067584599,0.1491922782956759,0.4579350908353398,15.287131640640496,23.919616735379215,15.95088685936279,2
3,2.669126382706278,6.310121631966142,7.49704144395462,0.38423395,-0.46517354,0.2771799,0.3240426527566801,0.1034855741980064,0.4394204002144981,15.7873989657927,23.3927306393294,14.255544456966067,2
