digit,accX,accY,accZ,gyroX,gyroY,gyroZ,rotX,rotY,rotZ,magX,magY,magZ
0,1.0061428230485587,5.860472968358237,6.993765469156284,0.32986698,-0.017867794,-0.021380268,0.2131610314798295,-0.3191621270930352,-0.7363991901629547,10.870776796133669,29.448859371986327,24.325758425305736
1,0.7414739496088011,6.345215429766422,7.315357984982843,-0.013286309,0.30802858,-0.062460925,0.2313844445456911,-0.1833993821719177,-0.740311670796211,17.327645604787364,22.492499231481503,10.83611393174786
7,0.9216813313587512,5.643159772957311,7.58036261407704,0.3827068,0.074067354,0.2376264,0.1381568973885944,-0.2213314034716673,-0.7539296391724105,9.510437518034385,36.3492389893772,32.57734313948334
0,0.8974254156442223,5.765636173209598,7.949654285061322,0.32986698,-0.017867794,-0.021380268,0.2441331080013776,-0.3745892772754579,-0.7445935616949209,12.38564886167355,32.010680823847196,26.74823446335865
1,0.734328752574875,6.9002241828428055,7.462526945253287,-0.013286309,0.30802858,-0.062460925,0.1977104903362015,-0.1879341314939309,-0.7969506542267973,16.792175801170966,19.166845582729696,12.15486028529715
7,0.883296845564244,5.047442494958039,7.889084768619295,0.3827068,0.074067354,0.2376264,0.0799705559467046,-0.1794164405061506,-0.7163758447170628,9.834389493201126,35.5505613750482,35.74345000974705
0,0.9625754991511744,6.244502193349746,7.996175653843539,0.32986698,-0.017867794,-0.021380268,0.1778178780632351,-0.332093265598902,-0.7780932026702372,11.85909391660544,29.099672836294125,26.698597406714168
1,0.6970620130908646,6.618648644871931,7.599298405564795,-0.013286309,0.30802858,-0.062460925,0.1513557957764616,-0.3223318675642236,-0.6826177096391186,14.760680567035088,22.242006354016848,11.284118067477374
7,0.9083148751729676,5.518663317705358,7.362982815622165,0.3827068,0.074067354,0.2376264,0.1317871831645189,-0.084472390448182,-0.7630241658111362,9.114349442371076,32.077085988743285,33.350344237928205
0,0.8741355333363744,6.107893023760044,7.272657757336497,0.32986698,-0.017867794,-0.021380268,0.2368069923278898,-0.3449114768579329,-0.8140044425774327,11.39232386656515,26.8868051906316,23.844611944073392
1,0.7568944159308254,6.039151443627317,7.277217269484864,-0.013286309,0.30802858,-0.062460925,0.2197440899331673,-0.2836401598184197,-0.7915247345635759,16.37770178747942,19.501314090974095,10.5054616804481
7,0.8134806020189939,5.222518587174303,8.612606182363026,0.3827068,0.074067354,0.2376264,0.1358745179407336,-0.175279357179364,-0.8254602592610856,9.530012044557331,32.69004932487253,35.96289111383229
0,1.0325318202600908,6.095575667388386,7.18051812515406,0.32986698,-0.017867794,-0.021380268,0.1770408721735371,-0.249118537005803,-0.7733200252748479,12.780344850219796,29.786862506647452,22.728758868102982
1,0.8245659735358051,6.330396943317445,7.114815341005225,-0.013286309,0.30802858,-0.062460925,0.2454241523998023,-0.2109989279568631,-0.723161853465549,16.435213399195273,20.648633705514747,10.490666811433004
7,0.854350992079555,5.362168307485912,7.67296986524725,0.3827068,0.074067354,0.2376264,0.0949539376012559,-0.2852371333695628,-0.6733386915226712,10.149692903145882,32.259433995745525,32.872292844328
0,1.0122573302932545,5.669157165906301,6.629674972342459,0.32986698,-0.017867794,-0.021380268,0.1927390118841871,-0.1657328686325888,-0.7307086176961008,12.069026067707536,28.850590461788823,23.04584581742957
1,0.7434709741731207,6.706252313877974,7.540468850338363,-0.013286309,0.30802858,-0.062460925,0.2431389174334111,-0.2053466645368644,-0.6969746738020275,14.870606193373096,20.953668049616898,12.537327926376598
7,1.0417032532887052,5.670349464695309,8.63182279172525,0.3827068,0.074067354,0.2376264,0.2013538303703473,-0.2636394845875212,-0.6895161058879863,10.039360175150769,31.289825177343445,31.663959398677793
0,1.0236085136911504,6.254116851121874,6.908093121324609,0.32986698,-0.017867794,-0.021380268,0.2140797255923953,-0.2761402905833439,-0.7127307393045406,11.571020928277711,30.47016641256629,24.76291104519066
1,0.9079673970475978,6.406261839207124,6.771288454568626,-0.013286309,0.30802858,-0.062460925,0.1369868569273674,-0.273376428787879,-0.7065030848892123,16.44414174097059,22.549571202043087,11.519882309257786
7,0.9365450190078562,5.0245991726025645,8.225111210553584,0.3827068,0.074067354,0.2376264,0.1952543698362621,-0.2521868414092064,-0.7103153432404893,8.787556222784849,37.46811281671853,34.28682409989608
0,0.8901783168458375,5.726877332716264,7.369261096227525,0.32986698,-0.017867794,-0.021380268,0.2494881818423832,-0.1872862402452894,-0.8096497252804936,12.685463348505742,30.57843519329825,25.45410529257258
1,0.7682569555460812,6.261755448078022,6.491466058994177,-0.013286309,0.30802858,-0.062460925,0.284261435982396,-0.3042109637377381,-0.7095698555113542,17.018896985691217,20.0070281130098,11.09955990001774
7,1.0646720040598778,5.689735834464913,8.689772376724495,0.3827068,0.074067354,0.2376264,0.2179459232707184,-0.2163877079461501,-0.610596604297801,10.44442041342941,33.06385705911669,34.53584069810685
0,1.071038862747142,6.080360148102811,7.485326361607938,0.32986698,-0.017867794,-0.021380268,0.1807441403596068,-0.2397761607425831,-0.5578333864533176,12.734411813172173,28.785123236764473,23.20978628408278
1,0.8764685288591785,6.333908272575431,7.391707932438602,-0.013286309,0.30802858,-0.062460925,0.2063625114818756,-0.3013583760430121,-0.7866709532199351,14.373112586218774,21.498244345288104,11.47739013330392
7,0.7706787355478677,5.491263253803101,7.320590002368024,0.3827068,0.074067354,0.2376264,0.2117619046366062,-0.3184009610234901,-0.6349805261916592,9.552182417149982,35.142558688833375,36.03571984365582
0,0.9345457167178168,5.729376364084684,6.6183341575213595,0.32986698,-0.017867794,-0.021380268,0.138507210130681,-0.1840623780905075,-0.7448407815042241,12.469501603434894,27.48963013280181,22.893394410979912
1,0.8545264695988131,6.630730727337645,6.6286502645087255,-0.013286309,0.30802858,-0.062460925,0.2957662765740649,-0.2416427163617177,-0.7984475250328026,14.29080699119771,18.80115972726374,11.81580840136359
7,0.745032022990143,5.624669394821045,7.324133168485494,0.3827068,0.074067354,0.2376264,0.1130703008585094,-0.2584420098660729,-0.7469345054218597,10.008851483543214,33.00194713969743,33.042978474265034
0,0.882531055525821,5.5434610127353965,7.332061157226618,0.32986698,-0.017867794,-0.021380268,0.1804732525428957,-0.2690565905191371,-0.6370181836389357,10.622899006592014,32.276176126305366,26.237114643204897
1,0.824224082391357,6.451943936078204,7.564930798412603,-0.013286309,0.30802858,-0.062460925,0.2699702603522191,-0.2576510747376666,-0.5742939691887169,14.477612525633196,22.166324688761552,10.930282120294942
7,0.9587213692817442,5.258740608032804,7.693016767229094,0.3827068,0.074067354,0.2376264,0.2089112690669269,-0.2174222463852477,-0.7498093785241045,10.37473847109405,35.670407233507675,31.886325510367776
0,1.0402806763423391,6.02737475396889,7.664251102043423,0.32986698,-0.017867794,-0.021380268,0.2563805716026481,-0.2555230002973024,-0.7498080260453471,10.891134964797734,31.099646895753494,23.39473917455661
1,0.7710250087595969,6.285298488272174,6.727393218041378,-0.013286309,0.30802858,-0.062460925,0.279981886324599,-0.2141566203861598,-0.8772987572929791,17.333588545538543,19.607002915906104,12.176316473908605
7,0.8952002695496,5.00776480351791,7.381211561908512,0.3827068,0.074067354,0.2376264,0.1684925762646638,-0.312842672176867,-0.8244360022563753,10.053708156625044,31.01339995350504,34.46424752583253
0,1.0388994992453793,6.5671305001196565,6.906750237759138,0.32986698,-0.017867794,-0.021380268,0.1848183071782835,-0.26281711030439,-0.7877898133180451,11.252255533325387,29.68260854445284,24.999126963567093
1,0.8172198638854371,6.247079446392151,6.413753171380435,-0.013286309,0.30802858,-0.062460925,0.2491872572075815,-0.3210791750751295,-0.8057679685431955,14.933959274715171,22.54337164851084,12.056399616715575
7,1.0907493530575714,5.361149071110535,7.641357449664285,0.3827068,0.074067354,0.2376264,0.2349598631892583,-0.1333129975779694,-0.8098624762853373,10.38920100907295,36.147954831473776,35.49821376173164
0,0.9907925611125412,6.525417141075887,7.60445558424304,0.32986698,-0.017867794,-0.021380268,0.1844620422558539,-0.169276475163256,-0.7061072398955385,11.333551251710842,29.062765073779435,24.880512168994255
1,0.721964587675484,5.9885227657677484,7.338407705081482,-0.013286309,0.30802858,-0.062460925,0.2550519996024866,-0.2119674196712677,-0.7346972524527389,16.047368218035533,20.719092587000983,12.401982849517406
7,0.9715160153821684,5.055919152034097,8.744500737425748,0.3827068,0.074067354,0.2376264,0.13202073555019,-0.2360272267233115,-0.823157048989543,9.69559760450583,35.72438644198677,31.34920687822356
0,0.8749713057551178,6.300333576550335,7.593549000689958,0.32986698,-0.017867794,-0.021380268,0.1059885478704808,-0.36113354943545,-0.6984095224988168,10.591667642588895,30.501379266182035,26.794881896115335
1,0.8858469352515719,6.731577562621746,6.927690426840212,-0.013286309,0.30802858,-0.062460925,0.1554338438806001,-0.2829955272865878,-0.7603831495738749,14.641722886774172,20.978642121409663,10.942886369719275
7,0.8843704618759447,4.882344081176984,8.217945171147182,0.3827068,0.074067354,0.2376264,0.1644393688200194,-0.2656281347558456,-0.7975335239224205,9.495882526482578,35.77032455737413,31.466300007751983
0,0.9854332088310932,5.728862610305853,7.021779973984554,0.32986698,-0.017867794,-0.021380268,0.1729221626396548,-0.3116058910462886,-0.7660677849372083,11.917310890858472,28.553974276515603,26.05353357440405
1,0.8754877136044519,6.0583459327838005,6.654637157152114,-0.013286309,0.30802858,-0.062460925,0.217696636596668,-0.230617236170149,-0.7849842222479146,16.348905948806213,21.945251621724083,12.694812789648202
7,0.965260612598438,5.372159934607686,8.24937047460932,0.3827068,0.074067354,0.2376264,0.1671297209977483,-0.2640174769268057,-0.6264340648884825,9.34188848459394,31.34017691483926,35.73580887915636
0,0.8748923730900229,6.052012440353051,7.91413035496344,0.32986698,-0.017867794,-0.021380268,0.3119622813421117,-0.2473885040169547,-0.7823972930257738,12.332527994253669,28.50182729717314,23.528291720175844
1,0.7907120198436995,6.807792870503317,7.543567005435875,-0.013286309,0.30802858,-0.062460925,0.2091933386241675,-0.2329483418828248,-0.7063198333261332,14.675029678517229,18.672442095360793,10.750032110584618
7,0.9909315393699162,5.244410680223596,7.949389500881151,0.3827068,0.074067354,0.2376264,0.0580033962099531,-0.2994102140153312,-0.7214334564883794,8.809374800756586,37.65942191628371,36.11746238592704
0,0.9186971039719408,6.294348123015962,6.6309969175182815,0.32986698,-0.017867794,-0.021380268,0.2072240755622072,-0.263415518810508,-0.6792434118260181,11.397371781812208,28.79138529014483,24.73754966173108
1,0.8674304803537468,6.010332187317922,6.376625823189173,-0.013286309,0.30802858,-0.062460925,0.0666147049797336,-0.2892119955682204,-0.6607753027396229,14.623622597845731,20.889657163163843,10.73312868534517
7,0.8938365405333725,5.518262373595433,7.960653358516292,0.3827068,0.074067354,0.2376264,0.100224401742143,-0.3273239150563158,-0.7904181587178347,9.606257279416988,31.07673252046927,35.546210388861674
0,1.126362427428525,6.541971153930167,6.7175592512175415,0.32986698,-0.017867794,-0.021380268,0.2661917186991716,-0.2352621419892222,-0.7827518666339017,10.62704802721774,26.760398040263784,24.356963516212343
1,0.7926296514618054,6.1359358964502615,6.5445459339159875,-0.013286309,0.30802858,-0.062460925,0.2556677046999296,-0.1991986171846615,-0.6896451306657618,15.45011375237034,21.12165709847851,12.23120306740947
7,0.8438781204697012,5.893183169344065,8.783422765480799,0.3827068,0.074067354,0.2376264,0.2200599434738873,-0.1714709680015357,-0.7269540135605792,10.485094207553765,32.274410301645,32.47374436107991
0,0.9110166318207376,6.551213815307041,7.48232129466535,0.32986698,-0.017867794,-0.021380268,0.2439958404012898,-0.3046394390466699,-0.7680374959490085,11.565985351801569,31.307287601306648,26.00446600678852
1,0.8837551589755688,7.133981808375389,7.557352382306987,-0.013286309,0.30802858,-0.062460925,0.1616907308606933,-0.2102576693676891,-0.7264904783856271,15.232260120783389,21.061287541198908,11.96028441373783
7,0.9701516437095858,4.763349682166012,7.5747417454756,0.3827068,0.074067354,0.2376264,0.1699631363086568,-0.26205813489097,-0.6629425022514497,9.09106143797198,34.63074093099528,29.63645056310187
0,1.0382216897790075,5.962471293757875,6.956191254266952,0.32986698,-0.017867794,-0.021380268,0.1796720539140317,-0.1911820084617292,-0.7562444604206419,12.02837747200779,26.610415740388486,26.586620611594643
1,0.7956268481710765,6.780582801936974,6.59808113588138,-0.013286309,0.30802858,-0.062460925,0.2856711602280201,-0.1651412223391652,-0.6370434348535853,16.923345601256308,18.79730177092963,11.221307941250348
7,0.9908832968798728,5.355367922941575,7.710003154783755,0.3827068,0.074067354,0.2376264,0.1582709377121467,-0.2420625395395626,-0.769986435489267,9.887293859493973,36.246561695985505,35.15127704984942
0,0.916135049802411,5.800792704196586,7.160225600934757,0.32986698,-0.017867794,-0.021380268,0.186925624983515,-0.3687594951978046,-0.7999965401833045,12.360292640303086,29.421531501713147,25.068843933244327
1,0.7859612617408838,7.012213723747955,7.213063960671307,-0.013286309,0.30802858,-0.062460925,0.2144761817341084,-0.2455089179859158,-0.597917035971496,15.101503577828163,19.606706199656195,11.065565311570955
7,0.9691504700934344,4.904183990300878,8.0099226663258,0.3827068,0.074067354,0.2376264,0.0437914471706507,-0.2078019478104921,-0.7898992805532198,8.834415957303664,35.70068810762387,36.0678919958353
0,0.9671546337352576,6.1077999303371096,7.465170647033164,0.32986698,-0.017867794,-0.021380268,0.1800027682312403,-0.3124264919594365,-0.7721750743248594,12.431634219938578,30.96784533720256,25.40934344227105
1,0.7123496435612944,6.12363965292044,7.572602621682706,-0.013286309,0.30802858,-0.062460925,0.2263397421110066,-0.2102771508245303,-0.6273414055881621,16.005039426709462,18.801815734687775,12.339518148533235
7,0.8109769193573811,5.069764843467794,7.574850615167112,0.3827068,0.074067354,0.2376264,0.2642951404715118,-0.2705689313893742,-0.847362082206139,9.794043467895865,34.18114569510391,35.060990151232666
0,0.9258437170784926,5.8372879611341055,7.638453893153446,0.32986698,-0.017867794,-0.021380268,0.2922583984126791,-0.1982683504827678,-0.6699722968588248,12.142588755191712,31.72920009975134,27.278189170150455
1,0.7303090554112911,7.121183780615167,6.954601668121456,-0.013286309,0.30802858,-0.062460925,0.2319974162368102,-0.2831487156402558,-0.6389821165233471,17.02104613681414,20.384266490192328,12.174794942373373
7,1.103916915625386,4.968376969907872,8.60201217661731,0.3827068,0.074067354,0.2376264,0.1857795990532767,-0.1588004894445617,-0.6577160158814742,9.393936217055176,33.137672771344825,30.77557949194088
0,0.9502330005963544,5.801384964331783,7.19183786120866,0.32986698,-0.017867794,-0.021380268,0.1506329322508965,-0.1891665159327235,-0.6961066110545672,11.97632000907303,27.42675823148395,26.06069042928325
1,0.7881577973863726,6.272708095483122,7.551715679742844,-0.013286309,0.30802858,-0.062460925,0.2576320884750998,-0.3280203911319599,-0.7041191347245159,15.206632709409954,22.22219791543501,12.232833004842508
7,0.8922900304140148,5.775577420638191,7.451302544840731,0.3827068,0.074067354,0.2376264,0.2633917586207095,-0.1801674270989945,-0.7180842371021205,10.112448064386315,37.05511695292699,31.59223251377949
0,1.046354240033487,5.540712857985071,7.988719546992383,0.32986698,-0.017867794,-0.021380268,0.1530016283531984,-0.1920745117650157,-0.6461216338657008,11.13459443639753,28.46453139468952,25.661445930495873
1,0.7835088872676989,5.968118103843178,7.690503144675193,-0.013286309,0.30802858,-0.062460925,0.2786278091522572,-0.2806074548887262,-0.6627573383043553,14.481653392867532,22.089994963329357,10.617124484458143
7,0.9898586247133964,5.739003400736976,8.183987503666428,0.3827068,0.074067354,0.2376264,0.0288071412256228,-0.1963983402460222,-0.7612253034484988,9.634123255081878,34.9078225030747,34.32509224002759
0,0.9126818472263974,5.870145025583465,8.048610426942265,0.32986698,-0.017867794,-0.021380268,0.1824047673550893,-0.2623607488228804,-0.5760323245288929,11.542570371186516,26.884014783465975,27.53454359193763
1,0.7358900564574175,6.696095268981087,6.771930324411257,-0.013286309,0.30802858,-0.062460925,0.1898080018853006,-0.3073330815443789,-0.7805806907080551,16.05346650080958,22.35296362207383,11.372948447832211
7,0.8447391642758758,5.088002525488017,8.086891775571546,0.3827068,0.074067354,0.2376264,0.1781503563796221,-0.2651165863649958,-0.7922185257955319,9.897152921816089,32.921545641342924,31.304693347877716
0,0.9074256643120724,5.701915269277724,7.159376212204603,0.32986698,-0.017867794,-0.021380268,0.0656293964283723,-0.2894123535888789,-0.668684608660169,11.309391240010989,30.7114732749548,24.507943531103667
1,0.8141835729759286,7.167857239446464,7.4520563737820895,-0.013286309,0.30802858,-0.062460925,0.2047839014301643,-0.2918520820955997,-0.7047817588785648,16.100989765093416,18.682909264041847,11.250196006785377
7,0.8939344708508912,5.541438942147435,7.952113220663298,0.3827068,0.074067354,0.2376264,0.1039249641716894,-0.2008733473815055,-0.7069342330305538,10.354380797644636,32.95433360024307,33.50682220929947
0,1.092840577334679,6.237317756455079,7.128002264505796,0.32986698,-0.017867794,-0.021380268,0.1534879763194576,-0.2552283380366655,-0.615226508327759,11.338072390232163,27.174321965887387,25.989103983102652
1,0.7739845040096409,7.204161188154541,6.99212191206715,-0.013286309,0.30802858,-0.062460925,0.1649916003650002,-0.2142860852741468,-0.6774373225881849,14.400285963384457,19.253134901973883,10.481331406778114
7,0.852849100521614,5.792501399081686,8.243924369726514,0.3827068,0.074067354,0.2376264,0.1646300268502378,-0.2333665151050455,-0.6838412501892733,9.7192354738478,34.49240807162261,32.56471181114416
0,0.9730605535085476,5.512673289973289,7.023195650234104,0.32986698,-0.017867794,-0.021380268,0.0914774856901371,-0.2016446642670019,-0.6175028505644404,11.36904815244444,30.414164825642032,23.774902356256604
1,0.7702426793105298,6.671408928586041,7.146951508075988,-0.013286309,0.30802858,-0.062460925,0.2446979171406991,-0.2251466130861595,-0.7834942179895515,17.302302137153884,19.19266882676446,11.586590527129264
7,0.9681469231811,4.974070199113444,7.629145664261197,0.3827068,0.074067354,0.2376264,0.1408006417830787,-0.1642643740271805,-0.7468535816083374,9.507337389296795,34.7289941493751,35.96033449361037
0,1.0470472534026944,6.009239494343125,7.497843527286083,0.32986698,-0.017867794,-0.021380268,0.0563897466425324,-0.2682390413249805,-0.7744329122835153,11.137948593029371,28.826463257415455,23.692953897328692
1,0.9134823902505008,6.395486848518071,6.424193011517074,-0.013286309,0.30802858,-0.062460925,0.2522312343924019,-0.2156779862115271,-0.7043152081911951,16.744467363284677,18.97998139085678,11.631039562631395
7,0.8789423317315552,4.792985364309405,8.499708321821705,0.3827068,0.074067354,0.2376264,0.170041104072742,-0.3082777969302001,-0.7189414972281166,8.837649615604409,31.32552706079779,31.082375613536215
0,0.9056716278516308,5.91495230441694,7.239735263492473,0.32986698,-0.017867794,-0.021380268,0.237151746862521,-0.324926525708024,-0.6002675230216041,12.483398813212093,30.00184627392572,25.818887256124363
1,0.7667339739729543,6.878424521782338,7.185174858010666,-0.013286309,0.30802858,-0.062460925,0.2321704424328999,-0.2285528000388596,-0.7464309275188158,16.238786136834584,18.800313011999997,10.40481755954449
7,0.9619521941392252,5.631914509560133,7.25303032314623,0.3827068,0.074067354,0.2376264,0.205200643172224,-0.2581217112322503,-0.8468113476888303,9.272865327541178,33.76043921635356,35.634158343815436
0,0.9254850664534552,6.313593164537895,7.355139224537955,0.32986698,-0.017867794,-0.021380268,0.1883538010423004,-0.2333747827292027,-0.6987416502265855,11.177896960417176,27.31392398923803,22.9365921816787
1,0.8352830017626892,6.530707218301155,7.0570469425617635,-0.013286309,0.30802858,-0.062460925,0.1731734237993966,-0.2978156241129117,-0.7906099429721959,17.046602410276407,20.579064912905693,12.431748248042556
7,0.9568919772961372,5.0191976551802675,8.446123918776085,0.3827068,0.074067354,0.2376264,0.1188212711200273,-0.3027651628001119,-0.6034960525743743,9.402734962520707,31.207508323783713,31.39664659557908
0,1.00315636064701,6.070807740902697,7.094608582299005,0.32986698,-0.017867794,-0.021380268,0.2896862847584063,-0.2165507456101319,-0.7473545795141987,11.232983914882704,29.80577901256075,27.61448609418087
1,0.7704812508766885,6.3389783796832155,6.876727949344334,-0.013286309,0.30802858,-0.062460925,0.2782306519487995,-0.2698767077901901,-0.6501737905166649,16.760660335247458,20.501115133977684,10.518074905562967
7,0.8133349087002815,5.545934799423557,7.919181571812997,0.3827068,0.074067354,0.2376264,0.1869968388765135,-0.2020033538868444,-0.748144466649733,8.949135635705355,34.79964324178546,30.62813678385224
0,0.9898734187967584,6.360060540123959,7.851381793416348,0.32986698,-0.017867794,-0.021380268,0.1166942511033806,-0.2189673660086996,-0.6633205440977996,10.750310413957177,32.463204947886894,25.103908684113424
1,0.8352913327497644,7.016648641547199,7.011899878408796,-0.013286309,0.30802858,-0.062460925,0.0766752616522631,-0.1660062785630487,-0.7277230403276732,16.939395942742692,22.54457875529337,10.932167394336195
