digit1,digit2,digit3,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,acc3X,acc3Y,acc3Z,gyro3X,gyro3Y,gyro3Z,rot3X,rot3Y,rot3Z,mag3X,mag3Y,mag3Z,digit4
2,1,4,2.320855573421913,6.0747417260959855,7.153178775000187,0.33750278,-0.34193155,0.16859868,0.3857421463405184,0.1481664638370211,0.5700737529725673,12.283226873606573,17.934206304602874,8.89488944355108,2.775951791153214,6.826226091447163,6.617836627719366,-0.023060145,0.08933897,0.013133593,0.2849411061895653,0.1240235534846946,0.6369999623275383,9.957214911242376,15.940295501814193,8.604152525468395,2.773610651450962,5.867734287867036,7.021907238939374,-0.07422007,0.06780599,-0.023365578,0.2786035997678763,0.104071109586456,0.5189304327645927,10.671747811918932,17.400848409805576,7.990637672828054,8
2,1,4,2.3862029487378584,6.174381704594969,7.096827006670182,0.33750278,-0.34193155,0.16859868,0.4869159043352952,0.0482438769236467,0.6079112932131995,10.773336375898838,16.71357244264454,9.328776863587034,2.539063347116435,6.531758811508785,7.63065088155351,-0.023060145,0.08933897,0.013133593,0.3041496222258036,0.0378887559550084,0.5644807022961134,11.403341502123212,17.067471809997958,9.505530339537977,2.882317296159661,6.555367081320212,6.8575039072686375,-0.07422007,0.06780599,-0.023365578,0.2358771550159185,0.1038118323369397,0.625046242985,8.879996339120297,15.511185111273273,8.314297003310076,8
2,1,4,2.318705518638014,5.552896116560757,6.513814561217355,0.33750278,-0.34193155,0.16859868,0.3676176898458492,0.1158143281751112,0.5131588852518029,11.611503822187714,18.61975341377965,8.949849861734172,2.5611437798756773,5.99458790856435,6.354621696273947,-0.023060145,0.08933897,0.013133593,0.336548933354464,0.0063627744421479,0.5463870227068547,10.406298606731523,16.902137376702115,8.990072267839144,2.622553650525626,5.962490919385946,6.630033734972763,-0.07422007,0.06780599,-0.023365578,0.3646577919860737,0.1190285283510185,0.6914604389277378,10.245896589025085,15.923154231331054,9.360732131884156,8
2,1,4,2.3038261109940823,5.794163653040577,7.679096560742077,0.33750278,-0.34193155,0.16859868,0.3391550029555549,0.1194331719324062,0.5135279881690384,11.734287239458506,19.042269642607938,9.0203758526316,2.7498862019845616,6.088429128043113,6.346015337585846,-0.023060145,0.08933897,0.013133593,0.3042249434154087,0.155519974273627,0.5420641632283598,10.048029935001145,18.53602661047809,8.348218358153815,2.6432499900741084,5.612124337309819,6.9739662067503465,-0.07422007,0.06780599,-0.023365578,0.2907209822527287,0.1278287647982817,0.6124952011681531,9.504522357173425,15.064227771068346,8.030235656517007,8
2,1,4,2.38606408135533,6.04043317257629,6.544719683956962,0.33750278,-0.34193155,0.16859868,0.3137070342289277,0.1153586876881387,0.6518088910959339,11.670918018616243,18.481084104061935,8.801489000808665,2.4719350922537573,6.225053949146578,7.183531532929419,-0.023060145,0.08933897,0.013133593,0.3072377286492529,0.0881877249726614,0.6055108583885608,10.461439919660933,17.83179136595437,8.9631932541136,2.3986205376850833,5.981230319023951,6.476902601535005,-0.07422007,0.06780599,-0.023365578,0.3796608037923278,0.0965050494590962,0.5023610007851739,8.703485825214008,17.757004328900273,7.914113999645974,8
2,1,4,2.330225824691106,5.857053035071789,6.41428046354307,0.33750278,-0.34193155,0.16859868,0.3791449612095797,0.0464551783005842,0.514030425551788,12.790060302413131,16.31927496717277,8.99689853286446,2.4804594322063056,6.555931968578463,7.659623527807682,-0.023060145,0.08933897,0.013133593,0.2548508176868833,-0.0151633850590337,0.5833309782172437,11.311618172086296,17.14331109746285,8.893414236837659,2.527968448934645,6.001588407282757,7.582343982269792,-0.07422007,0.06780599,-0.023365578,0.3825859658726492,0.1224272240637786,0.4413289107940076,9.427216776244077,17.898021064033433,8.08002151239666,8
2,1,4,2.3280699080424228,5.85068631332862,7.43248654359336,0.33750278,-0.34193155,0.16859868,0.3006286926684668,0.1652038350647661,0.6115334947327283,12.47145492107882,18.560681617269616,8.099247126178273,2.5110500314595323,6.175847851463027,7.462398496077694,-0.023060145,0.08933897,0.013133593,0.3460649970776862,0.147994866717622,0.5660885613210859,10.1240699537753,17.66745183081349,9.550950054632343,2.5625052647629607,6.578596559262302,7.544944719044533,-0.07422007,0.06780599,-0.023365578,0.2680252436655645,0.1013632750835363,0.4546738612258353,10.359365010121786,15.30783014431422,9.147268173442246,8
2,1,4,2.552335554671868,6.637148798714556,7.790155680902146,0.33750278,-0.34193155,0.16859868,0.310703571710602,0.1651876300716676,0.59532310946111,12.38047674399077,18.743262571389263,8.260409126046968,2.8839126781688424,5.847167290716515,7.622263828815359,-0.023060145,0.08933897,0.013133593,0.4314885406702666,0.1408988830566636,0.4664140740693156,11.343502191243577,16.35115655237228,9.346023311363304,2.643598874492512,6.285534778043865,7.327902457174148,-0.07422007,0.06780599,-0.023365578,0.2984498625662427,0.1144128204531704,0.6017846234697716,9.77257838932854,17.67950369631545,8.19698200143415,8
2,1,4,2.1896659267617316,5.7116960843132,7.243413154717261,0.33750278,-0.34193155,0.16859868,0.1814761282204754,0.1507982814807292,0.4790887411027881,10.773982030409496,18.94778068083029,9.133139234472289,2.34056107984191,5.910999747780304,6.573235524374722,-0.023060145,0.08933897,0.013133593,0.2869945314000409,0.1078902638492775,0.4411959210169165,10.301756325479396,16.19576889682181,9.049318915544806,2.4324849816013145,6.066290452042008,7.409710373157244,-0.07422007,0.06780599,-0.023365578,0.2215605445963021,0.0398098857786775,0.5979777119595687,9.540608578739102,15.255704747530247,8.474096914713185,8
2,1,4,2.234987285933041,6.6597118336431365,7.361208518248425,0.33750278,-0.34193155,0.16859868,0.4354813344092705,0.0925576739978627,0.6642299454684107,11.961556973860295,19.12266190567913,7.816940781846034,2.5276784882003316,6.5946014928544106,6.386459740118285,-0.023060145,0.08933897,0.013133593,0.364031176304352,0.065097206670968,0.5316776857836149,10.640902284316628,18.069153573998236,8.603912383950826,2.3990662538821574,5.904330505850251,6.415859552386833,-0.07422007,0.06780599,-0.023365578,0.301888717513456,-0.003333542159657,0.5066841669720442,10.418657365918529,17.63504946479602,9.541245652321784,8
2,1,4,2.445966894825508,6.339886736249716,7.543748123451177,0.33750278,-0.34193155,0.16859868,0.3548669206078322,0.119248653964618,0.6381270075746133,11.269216835963112,17.345703800220456,8.035984899916194,2.4226392036039925,5.683691570535334,6.713289061137647,-0.023060145,0.08933897,0.013133593,0.2681062991433294,0.1361948611996551,0.5864260649102847,10.297828464520904,18.35672837500894,9.449445245773497,2.827396281846861,6.623049030446374,6.503836325371532,-0.07422007,0.06780599,-0.023365578,0.3446959749394672,0.1201379668619341,0.6743953363540752,8.759290019223991,17.83776328890804,9.685002251897542,8
2,1,4,2.5080499628384247,5.61438040109856,7.100662842401764,0.33750278,-0.34193155,0.16859868,0.3670034598138262,0.0280185750694941,0.5850468346739253,12.424110649442472,17.904759583288087,9.281018354875906,2.408171637174382,6.444198329386643,7.242123387257333,-0.023060145,0.08933897,0.013133593,0.3409190742155665,0.11135368785611,0.4964821277927266,10.541093989177543,17.685781936889658,8.249227995276776,2.846223048134357,6.487050430496325,7.647876584437681,-0.07422007,0.06780599,-0.023365578,0.289212763940359,0.1118753732217048,0.5745221062922795,9.432268390787236,15.875612879938718,8.400648478508172,8
2,1,4,2.2378544749365066,6.372081944713431,6.545658365665449,0.33750278,-0.34193155,0.16859868,0.3427862706053824,0.1382332906289562,0.5423102701637298,12.533713781669894,16.800016252974046,8.518285294071614,2.649293808950621,6.864380923317646,6.338849045899377,-0.023060145,0.08933897,0.013133593,0.3107545845423695,0.0232593788133103,0.5856687922498992,10.350711973963598,18.81637333163984,9.408466418974044,2.574820638182727,6.419502194099577,7.005249479286387,-0.07422007,0.06780599,-0.023365578,0.2493544762458817,0.0614684601376419,0.6833921113929943,9.664043047711088,16.958895157009373,8.60452671245667,8
2,1,4,2.375817030950754,5.838776448602035,6.601899230160937,0.33750278,-0.34193155,0.16859868,0.3584034169431668,0.0772255842353817,0.5749971710581668,11.774305974122228,18.023981251090248,7.780580989169796,2.476777775708544,5.891071001304153,6.869694288395264,-0.023060145,0.08933897,0.013133593,0.3800470406345194,0.1646004700110383,0.569605067035776,9.94916417895492,16.542652238002322,9.067745246654152,2.3803054037284523,6.284498271881137,7.40198650538053,-0.07422007,0.06780599,-0.023365578,0.2652488221563002,0.1140007889088884,0.6830629588118755,10.278309540619537,15.543417876487624,9.266785963251362,8
2,1,4,2.471328639361515,5.689423256091501,7.460496586968135,0.33750278,-0.34193155,0.16859868,0.370321945778961,0.0713150537914108,0.6736423125025941,11.75333848155086,17.469847899784558,8.004795536857046,2.563801477792533,6.877153921949941,7.040342722566032,-0.023060145,0.08933897,0.013133593,0.2833259117082745,0.0877316111670244,0.553854555475232,9.874053198706848,18.58390296771375,8.734188236232875,2.8155431576693166,6.156350795580148,7.351582564590615,-0.07422007,0.06780599,-0.023365578,0.3178105468006778,0.1148612237338808,0.4690786156792374,9.489922846263353,18.27517157264713,8.603758083657704,8
2,1,4,2.563635615809666,5.634601582434019,7.414183430347588,0.33750278,-0.34193155,0.16859868,0.3571484432705457,0.134018900623613,0.6092388280840123,12.552739735812375,19.66879584690071,7.846431473976966,2.746340540951495,5.946500737467576,6.40294869616928,-0.023060145,0.08933897,0.013133593,0.4162110227013906,0.1110047245069281,0.5983778860445433,10.357780097151002,17.465260513225285,8.429438605626133,2.7548352959769526,6.01602058958377,6.699450156771978,-0.07422007,0.06780599,-0.023365578,0.2914586370651888,0.0632562811944626,0.5165321940309734,8.942941822771248,17.594531139854393,9.006626631406355,8
2,1,4,2.549400068063862,5.811124866320594,7.353548744023423,0.33750278,-0.34193155,0.16859868,0.2904064641196832,-0.0216588882277351,0.662820509504619,11.361233031578887,19.495004370114984,9.134162320213042,2.655797477296206,6.737070201006158,7.445435341262081,-0.023060145,0.08933897,0.013133593,0.3134144978796433,0.1314899853990732,0.4908423430566289,9.570220814103545,18.53509382554609,8.40174198122165,2.5013273849774422,6.036875098361661,6.6213109047994685,-0.07422007,0.06780599,-0.023365578,0.4063600602815845,0.1736992520881338,0.6124740813074213,10.39946021493403,17.667301556525718,8.215810219982373,8
2,1,4,2.4791041383851815,6.642753706183564,6.753138037763418,0.33750278,-0.34193155,0.16859868,0.3226104659368605,0.2152920607518396,0.5646957202049396,12.781407196583285,17.37051006506385,8.655085245453805,2.8272494245436577,5.991798980859865,7.566162165240027,-0.023060145,0.08933897,0.013133593,0.3735614288297638,0.0785708534604763,0.5812089529040245,10.813424053424937,17.8226214694547,8.438784006570987,2.631748018663415,6.375112742924912,6.697162514057564,-0.07422007,0.06780599,-0.023365578,0.3676573286431547,0.164560146567098,0.6156307606215805,10.005610202876086,16.828877765706757,8.872804332222913,8
2,1,4,2.6878952496435256,5.989433506001582,7.838342027074669,0.33750278,-0.34193155,0.16859868,0.2784857282026758,0.0240754950670034,0.5179464188725759,10.59599833336801,16.237439511046038,8.399144162893627,2.380517228046348,6.8076121194806785,7.329527480635742,-0.023060145,0.08933897,0.013133593,0.3270055152072587,0.0662106801285766,0.6884879132074682,9.852173242329917,18.7949793102429,9.4530874482823,2.401415117445584,6.481383128312618,6.631647204689737,-0.07422007,0.06780599,-0.023365578,0.3288723064851718,0.0668672961021287,0.4329256794517376,9.05912573485643,15.451748853855417,8.61887877324327,8
2,1,4,2.217124334265435,6.6589079849883674,7.389595088908329,0.33750278,-0.34193155,0.16859868,0.3408646433350499,0.1272922734517033,0.5287636148943262,12.018143967996528,19.22384558493996,9.302257596724978,2.8387968795375387,6.588771489009645,7.645518320723888,-0.023060145,0.08933897,0.013133593,0.3587286336601981,0.0288247532797226,0.5676925124564461,10.72852681504614,18.20882167560255,8.475092919530935,2.2715218834087887,6.083086071893664,7.860858717405087,-0.07422007,0.06780599,-0.023365578,0.391048043800859,0.1508106451145318,0.7306960858699183,9.829959582427025,15.14208260105814,8.094782734969954,8
2,1,4,2.4674889677481193,5.662192864493849,7.206161724673931,0.33750278,-0.34193155,0.16859868,0.3758560328309606,0.1772877743135751,0.4715157181916748,10.865054544918118,17.23385772104383,9.114965486350492,2.3910720305673614,6.290608188170428,7.0986565276169635,-0.023060145,0.08933897,0.013133593,0.2467763411796082,0.0190812040624507,0.5480434045619009,11.209604045706216,17.462349991668216,9.1071898554783,2.640492124326445,5.897233294735462,7.470696651262612,-0.07422007,0.06780599,-0.023365578,0.3533698843251805,0.1264679931996388,0.5631855929686606,10.401819597876884,15.378869178808491,8.74959805540021,8
2,1,4,2.323578686021154,6.06256001704131,6.950808788725517,0.33750278,-0.34193155,0.16859868,0.3085626520560755,0.0711918132461989,0.4500286124053243,11.197825030903727,18.50491418280762,8.798185192240977,2.782338089914976,6.679165016495277,7.272037819378335,-0.023060145,0.08933897,0.013133593,0.3053276574993078,0.0806931922650261,0.548416105713697,9.985882031793494,16.289217189682578,8.81262543717257,2.748731615365635,5.609301015900975,7.197661493964884,-0.07422007,0.06780599,-0.023365578,0.372722631319189,0.0758245932902772,0.545190331158456,9.443673414926984,16.96818928832174,9.368289205626272,8
2,1,4,2.5375515285087937,5.534953285063967,7.218117052371591,0.33750278,-0.34193155,0.16859868,0.3145753162543277,0.1292000999937476,0.4734442832385065,11.524517369230642,18.948973938896906,8.765982981471181,2.385687647927707,5.8809301003312315,7.426376404121472,-0.023060145,0.08933897,0.013133593,0.2991922139134447,0.1180354920206413,0.5841467445570526,9.702818802462282,16.783473209157403,8.06678129835396,2.7937143143780028,6.088934066421229,6.974548793666371,-0.07422007,0.06780599,-0.023365578,0.2919951834841119,0.1058430869648166,0.5864031872529518,10.596252431025812,17.47599842546768,9.266517341514833,8
2,1,4,2.5675824218925514,6.426781647026667,6.70274664504042,0.33750278,-0.34193155,0.16859868,0.2825281602569384,0.0964566894121072,0.5761276783729588,10.765781520801706,16.685073023247803,8.72729834317907,2.813517609305499,6.514813727700141,6.504001451623008,-0.023060145,0.08933897,0.013133593,0.3457277580918612,0.0748331397026224,0.472520944812377,11.435269224394752,17.269305475251144,9.027852933199105,2.758700061915193,5.719791934146382,7.630236694632053,-0.07422007,0.06780599,-0.023365578,0.3262816713315957,0.1180610247038404,0.676014265887203,8.862008549423429,16.84292211746708,9.047330246077046,8
2,1,4,2.2506723783823213,5.978975885770992,7.595696359240011,0.33750278,-0.34193155,0.16859868,0.383436693887366,0.1316195852484372,0.5873671191357217,12.086973116108204,18.003225464865384,8.228673402920581,2.580619971314915,6.7007050966051,6.522695668547037,-0.023060145,0.08933897,0.013133593,0.3709537073286116,0.1136065767746067,0.5804579536520194,9.959932759518836,17.8859365432961,8.077615795204162,2.738023094448941,6.422331919720456,7.499781461951716,-0.07422007,0.06780599,-0.023365578,0.3948502597573208,0.0268058837365327,0.6040915880313389,9.589420202826322,17.728915159208277,9.400143893260651,8
2,1,4,2.20137524607721,5.747862462829068,7.593187012197765,0.33750278,-0.34193155,0.16859868,0.2211832008312935,0.1687933429502697,0.5533217857063447,11.35204721464168,17.67779373241815,8.844915435161344,2.5572613975540155,5.583538616911358,7.52472776607822,-0.023060145,0.08933897,0.013133593,0.384894466184629,0.0423714770362554,0.5569360976406916,11.518085239842453,17.020405383016428,9.021496969853892,2.555491277277102,6.168916743486274,6.5482128131379245,-0.07422007,0.06780599,-0.023365578,0.2803828232927953,0.1048472122332319,0.5174202487152028,10.666781955033803,17.64219222685028,8.609107636187245,8
2,1,4,2.568105299989041,6.099404542806947,7.817803373937066,0.33750278,-0.34193155,0.16859868,0.1789570926565433,0.1383874795831478,0.534462089973194,11.83803970779334,18.457672984112964,8.030973672903318,2.402889860673688,6.481083183912018,6.723349431892489,-0.023060145,0.08933897,0.013133593,0.3066791113209235,0.1625621061980713,0.5221115654369268,11.172053144009649,15.81958350200346,8.670209927610307,2.739167299913952,6.28071162079573,6.63442796734587,-0.07422007,0.06780599,-0.023365578,0.3867624796484676,0.1537489584076509,0.6189035333882926,10.19795145117139,17.534855799500704,8.427355266325486,8
2,1,4,2.372451815820071,6.184708165433034,7.693911255870731,0.33750278,-0.34193155,0.16859868,0.3263887191996949,0.2223726020974853,0.6177047473118278,11.952383348666448,19.318406789475254,8.337600236959661,2.643687248018467,6.652372185569901,6.467387134556161,-0.023060145,0.08933897,0.013133593,0.3403529050570831,0.066254172943434,0.3937328410161694,9.549946683098678,16.195044023115653,9.286801209358496,2.5567135232354152,6.28533177648779,6.7131216379628595,-0.07422007,0.06780599,-0.023365578,0.3040822367089556,0.1368764019885291,0.4733064186873593,9.4163837000319,16.688137279428034,8.628919400104174,8
2,1,4,2.5974303558139535,5.98415188047947,6.582186908751144,0.33750278,-0.34193155,0.16859868,0.2871872385621927,0.0888339259725522,0.5762618558349094,11.62166525548574,18.899845709521895,8.604787821208845,2.774642503487446,5.855907875784121,6.849945243041174,-0.023060145,0.08933897,0.013133593,0.3104942652129707,0.0773041417836723,0.5568354113840481,9.989339283979453,17.980563739904724,8.199994067502233,2.5929008324758094,6.475171628018994,7.09712359297561,-0.07422007,0.06780599,-0.023365578,0.2468102217363706,0.1176186611939317,0.5422141374570832,9.19316726629751,17.915924638391257,8.99569851632653,8
2,1,4,2.3735925059723204,5.6350175208913535,6.983832273836903,0.33750278,-0.34193155,0.16859868,0.4287222589793966,0.0570798829429425,0.5814892863766228,10.838886274738858,19.284637560310955,8.839406075510615,2.4963734766771877,5.894076369570198,7.487304705441418,-0.023060145,0.08933897,0.013133593,0.335100995449171,0.0889517117299481,0.5783810466194236,11.586708840035207,18.583174778226976,8.689655925692,2.8335962377173094,5.855672946864485,7.524501732506852,-0.07422007,0.06780599,-0.023365578,0.2845446011067839,0.1399227147892283,0.5722609298230272,10.323920826751364,15.806721004071177,7.977567716419194,8
2,1,4,2.2169808188135907,6.278685232107378,7.158292389281925,0.33750278,-0.34193155,0.16859868,0.262722586578514,0.0992877676114502,0.5918540317855188,11.109815828948213,16.861578053599118,8.58452221714418,2.6254419728370895,6.789742293641152,6.373538392068527,-0.023060145,0.08933897,0.013133593,0.2215294496841688,0.1203151260036118,0.4748105172801432,11.261287599966328,17.006105493220318,9.170063504083954,2.293286645267789,6.316054662782324,7.577212910731141,-0.07422007,0.06780599,-0.023365578,0.3219002910596784,0.1457619377887563,0.5736418244739142,9.398473873636188,17.987411937494915,8.018360508185186,8
2,1,4,2.5987193318765036,6.224732889158785,6.553546649560071,0.33750278,-0.34193155,0.16859868,0.2629283097240583,0.1176217888111535,0.4755969702398582,12.756203584756394,18.25567075732657,9.294505065606776,2.590846718956061,6.601318049843385,7.343554968143247,-0.023060145,0.08933897,0.013133593,0.2495621635563938,0.074051168559722,0.5209912337897211,11.036844683556287,17.4047762075365,8.27611035888567,2.4727389585568167,6.0277824998089,6.5286201224290465,-0.07422007,0.06780599,-0.023365578,0.295926344416735,0.1030587773839193,0.4955424278980458,9.93964481545594,15.65407548357675,7.928439251498036,8
2,1,4,2.4052545456986816,6.6260907941900085,6.740519552801755,0.33750278,-0.34193155,0.16859868,0.2781096925629395,0.0600457227178783,0.4585319288534943,11.204398225932266,17.475973376939084,9.379345919343672,2.710153922834697,5.867880090487202,7.719700845174082,-0.023060145,0.08933897,0.013133593,0.2576698259012065,0.0202347246691391,0.6629548878029303,10.519249197760647,15.979070821447694,8.733702615197704,2.703025859169388,6.564824872912085,6.836294398906142,-0.07422007,0.06780599,-0.023365578,0.3222271985436324,0.113224880003477,0.583827821364664,8.866193775175025,16.326275319884296,9.389249925430883,8
2,1,4,2.133864113482673,5.94976764032448,7.709223445101315,0.33750278,-0.34193155,0.16859868,0.3505876619652643,0.124914844188454,0.5563299383414578,12.03049342139496,18.067600571857245,9.293834422775705,2.6127775845156953,6.649794994321693,7.603662739130692,-0.023060145,0.08933897,0.013133593,0.2581411592567874,0.0635631242382857,0.5490095792422902,10.879188315492462,17.277645776682114,7.902243265407138,2.863869829669164,5.6502454762427,6.903555504809841,-0.07422007,0.06780599,-0.023365578,0.2281286530870657,0.008466796825222,0.620931874873355,9.228084650929867,15.646153550734402,8.520602658196632,8
2,1,4,2.3521869430086384,6.581548641423645,7.631536455607597,0.33750278,-0.34193155,0.16859868,0.3118929793830314,0.0813260235367649,0.5241082496504379,11.044235262065907,19.49497185170231,8.655717463111092,2.548293867989089,6.448294319349751,6.435114302134633,-0.023060145,0.08933897,0.013133593,0.2693950208334497,0.0717974498084222,0.6329907171707008,10.046716498535371,15.5784076652278,7.945938722796859,2.445121164734866,6.5374233060182165,6.525100132234257,-0.07422007,0.06780599,-0.023365578,0.3098318732690409,0.0129037194516458,0.4986371557469116,9.082020076345948,15.304507081520068,8.510284736736516,8
2,1,4,2.2256150832476216,6.410772814371416,7.443507954947108,0.33750278,-0.34193155,0.16859868,0.2575065113396057,0.138975013455554,0.5767016659868137,11.075808694995034,16.15309501324629,8.722668531308665,2.6617673073645975,6.490058214346577,6.884280644751049,-0.023060145,0.08933897,0.013133593,0.3255223219669783,0.1363077595543638,0.5126353031478524,9.822023452883782,16.079054462553515,9.458281693852786,2.419669528475282,6.14825815516926,7.0433530007995495,-0.07422007,0.06780599,-0.023365578,0.3442097210125339,0.0693070287194305,0.495298580038876,9.315104112301972,15.41133256884414,9.17982605815125,8
